matrix_key,title,rule_id,syntax_family,candidate_path,synthetic_support,hard_negative_support,candidate_recall,training_eligible_now,decision,reason,source_section,status,entry_type,coverage_bucket,excluded_from_denominator
punctuation_4_2,"Запятые при однородных членах предложения, соединенных повторяющимися союзами",homogeneous_comma,homogeneous_members,True,True,True,1.0,True,INCLUDE_NOW,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_4_3,"Однородные члены предложения, соединенные противительными союзами",comma_conjunction,coordinating_conjunction_comma,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_4_4,"Однородные члены предложения, соединенные одиночными союзами",homogeneous_comma,homogeneous_members,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_4_4,"Однородные члены предложения, соединенные одиночными союзами",enumeration_colon,enumeration_colon_dash,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_4_5,Запятая при составных союзах,homogeneous_comma,homogeneous_members,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_4_5,Запятая при составных союзах,enumeration_colon,enumeration_colon_dash,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_4_7,"Двоеточие после обобщающего слова, предшествующего ряду однородных членов",enumeration_colon,enumeration_colon_dash,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_4_8,"Тире перед обобщающим словом, стоящим после однородных членов",enumeration_colon,enumeration_colon_dash,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_4_8,"Тире перед обобщающим словом, стоящим после однородных членов",enumeration_dash,enumeration_colon_dash,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_4_10,Запятая при однородных и неоднородных определениях,homogeneous_comma,homogeneous_members,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_4_10,Запятая при однородных и неоднородных определениях,enumeration_colon,enumeration_colon_dash,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_4_11,Запятая при сочетании определения-прилагательного с причастным оборотом,homogeneous_comma,homogeneous_members,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_4_11,Запятая при сочетании определения-прилагательного с причастным оборотом,enumeration_colon,enumeration_colon_dash,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_4_14,Знаки препинания при повторяющихся членах предложения,homogeneous_comma,homogeneous_members,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_4_14,Знаки препинания при повторяющихся членах предложения,enumeration_colon,enumeration_colon_dash,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_5_1_1_1,Оборот после определяемого существительного,detached_participial_comma,detached_participial_phrases,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_5_1_1_2,Оборот перед определяемым существительным,detached_participial_comma,detached_participial_phrases,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_5_1_2,Определительный оборот при личном местоимении,detached_participial_comma,detached_participial_phrases,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_5_1_3,Нераспространенное согласованное определение,detached_participial_comma,detached_participial_phrases,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_5_3,Знаки препинания при приложениях,apposition_comma,detached_applications,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_5_4_1,Обособление деепричастного оборота,detached_adverbial_comma,detached_adverbial_phrases,True,True,True,1.0,True,INCLUDE_NOW,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_5_4_2,Ограничительные частицы перед деепричастным оборотом,detached_adverbial_comma,detached_adverbial_phrases,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_5_4_3,Обособленное одиночное деепричастие,detached_adverbial_comma,detached_adverbial_phrases,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_5_4_5,Обстоятельственные члены предложения с производными предлогами и предложными сочетаниями,detached_adverbial_comma,detached_adverbial_phrases,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_5_4_6,"Деепричастие, утратившее глагольное значение",detached_adverbial_comma,detached_adverbial_phrases,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_5_4_7,Деепричастие в составе устойчивого оборота,detached_adverbial_comma,detached_adverbial_phrases,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_5_4_8,Деепричастие с зависимым словом «который»,detached_adverbial_comma,detached_adverbial_phrases,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_5_4_9,Необособленное одиночное деепричастие,detached_adverbial_comma,detached_adverbial_phrases,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_5_4_10,"Обстоятельство, выраженное наречием",detached_adverbial_comma,detached_adverbial_phrases,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_5_5,Знаки препинания при ограничительно-выделительных оборотах,clarification_comma,clarification_members,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_5_6_2,Пояснительные члены предложения,clarification_comma,clarification_members,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_5_6_3,Присоединительные члены предложения,clarification_comma,clarification_members,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_5_7_1,Неразложимые сочетания с подчинительными союзами и союзными словами,,punctuation_combinations,False,False,False,,False,BLOCK_NEEDS_DICTIONARY,needs_dictionary,punctuation,syntax_required,leaf_rule,syntax_surface,False
punctuation_5_7_2,Неразложимые сочетания с частицами,,punctuation_combinations,False,False,False,,False,BLOCK_NEEDS_DICTIONARY,needs_dictionary,punctuation,syntax_required,leaf_rule,syntax_surface,False
punctuation_5_7_3,Выражения с глаголом «хотеть»,,punctuation_combinations,False,False,False,,False,BLOCK_NEEDS_DICTIONARY,needs_dictionary,punctuation,syntax_required,leaf_rule,syntax_surface,False
punctuation_5_7_4,Неразложимые сочетания с местоименными и наречными словами,,punctuation_combinations,False,False,False,,False,BLOCK_NEEDS_DICTIONARY,needs_dictionary,punctuation,syntax_required,leaf_rule,syntax_surface,False
punctuation_5_7_5,Неразложимые сочетания с союзом «чем»,,punctuation_combinations,False,False,False,,False,BLOCK_NEEDS_DICTIONARY,needs_dictionary,punctuation,syntax_required,leaf_rule,syntax_surface,False
punctuation_5_7_6,"Неразложимые сочетания «не кто иной, как» и «не что иное, как»",,punctuation_combinations,False,False,False,,False,BLOCK_NEEDS_DICTIONARY,needs_dictionary,punctuation,syntax_required,leaf_rule,syntax_surface,False
punctuation_5_7_7,Запятая внутри выражений,,punctuation_combinations,False,False,False,,False,BLOCK_NEEDS_DICTIONARY,needs_dictionary,punctuation,syntax_required,leaf_rule,syntax_surface,False
punctuation_5_7_8,Сочетания типа «кто ни на есть»,,punctuation_combinations,False,False,False,,False,BLOCK_NEEDS_DICTIONARY,needs_dictionary,punctuation,syntax_required,leaf_rule,syntax_surface,False
punctuation_5_7_9,Союз «что» в выражении «только и…что»,,punctuation_combinations,False,False,False,,False,BLOCK_NEEDS_DICTIONARY,needs_dictionary,punctuation,syntax_required,leaf_rule,syntax_surface,False
punctuation_5_7_10,Тире в цельных по смыслу сочетаниях,,punctuation_combinations,False,False,False,,False,BLOCK_NEEDS_DICTIONARY,needs_dictionary,punctuation,syntax_required,leaf_rule,syntax_surface,False
punctuation_5_8_1,"Обороты со сравнительными союзами, кроме «как», или частицами",comparative_turnover_comma,comparative_turnovers,True,True,True,1.0,True,INCLUDE_NOW,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_5_8_3,Указательное слово в основной части предложения,comparative_turnover_comma,comparative_turnovers,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_5_8_5,Оборот типа «как и»,comparative_turnover_comma,comparative_turnovers,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_5_8_6,Оборот в составе сказуемого,comparative_turnover_comma,comparative_turnovers,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_5_8_7,Сравнительный оборот с «как»,,comparative_turnovers,False,False,False,,False,BLOCK_NEEDS_SYNTAX,needs_semantic_model,punctuation,syntax_required,leaf_rule,syntax_surface,False
punctuation_5_8_10,Устойчивые сочетания с союзом «как»,,comparative_turnovers,False,False,False,,False,BLOCK_NEEDS_SYNTAX,needs_semantic_model,punctuation,syntax_required,leaf_rule,syntax_surface,False
punctuation_5_8_11,Частица или наречие перед союзом в сравнительном обороте,comparative_turnover_comma,comparative_turnovers,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_5_8_12,Повторение сравниваемого слова,comparative_turnover_comma,comparative_turnovers,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_6_1_1,Запятые при вводных словах,introductory_comma,introductory_words,True,True,True,1.0,True,INCLUDE_NOW,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_6_1_2,"Вводные слова, омонимичные членам предложения или союзам",introductory_comma,introductory_words,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_6_1_3,Запятые при вводных словах с распространением,introductory_comma,introductory_words,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_6_1_5,"Слова, не являющиеся вводными",introductory_comma,introductory_words,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_6_1_6,Вставки,introductory_comma,introductory_words,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_6_1_7,Вводные предложения,introductory_comma,introductory_words,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_6_2_1,Обращение в составе предложения,address_comma,address_comma,True,True,True,1.0,True,INCLUDE_NOW,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_6_3,"Знаки препинания при междометиях, междометных предложениях и частицах",introductory_comma,introductory_words,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_6_4,Знаки препинания при частицах,introductory_comma,introductory_words,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_6_5,"Знаки препинания при утвердительных, отрицательных и вопросительно-восклицательных словах",introductory_comma,introductory_words,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_7_1_1,Запятая между частями сложносочинённого предложения,comma_conjunction,coordinating_conjunction_comma,True,True,True,1.0,True,INCLUDE_NOW,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_7_1_2,Точка с запятой между частями сложносочинённого предложения,semicolon,asyndetic_complex_sentence,True,True,True,1.0,True,INCLUDE_AFTER_TRAINING,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_7_2_1,Постановка запятой между частями сложноподчинённого предложения,comma_subordinate,subordinate_clause_comma,True,True,True,1.0,True,INCLUDE_NOW,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_7_2_2,Отсутствие запятой между частями сложноподчинённого предложения,comma_subordinate,subordinate_clause_comma,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_7_2_3,Запятая перед усилительно-ограничительными словами,comma_subordinate,subordinate_clause_comma,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_7_2_4_1,Расчленение сложного союза,comma_subordinate,subordinate_clause_comma,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_7_2_4_2,Нерасчленение сложного союза,comma_subordinate,subordinate_clause_comma,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_7_3_1,Запятая в бессоюзном сложном предложении,asyndetic_dash,asyndetic_complex_sentence,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_7_3_1,Запятая в бессоюзном сложном предложении,consequence_dash,asyndetic_complex_sentence,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_7_3_1,Запятая в бессоюзном сложном предложении,explanation_colon,asyndetic_complex_sentence,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_7_3_1,Запятая в бессоюзном сложном предложении,semicolon,asyndetic_complex_sentence,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_8_1_1,Прямая речь после слов автора,direct_speech_colon,direct_speech_syntax,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_8_1_1,Прямая речь после слов автора,direct_speech_quotes,direct_speech_syntax,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_8_1_2,Прямая речь перед словами автора,direct_speech_dash,direct_speech_syntax,True,True,True,1.0,True,INCLUDE_NOW,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_8_1_3,Разрыв прямой речи,direct_speech_colon,direct_speech_syntax,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_8_1_3,Разрыв прямой речи,direct_speech_dash,direct_speech_syntax,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_8_1_3,Разрыв прямой речи,direct_speech_quotes,direct_speech_syntax,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_8_1_4,Прямая речь внутри слов автора,direct_speech_colon,direct_speech_syntax,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_8_1_4,Прямая речь внутри слов автора,direct_speech_dash,direct_speech_syntax,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_8_1_4,Прямая речь внутри слов автора,direct_speech_quotes,direct_speech_syntax,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_8_1_6,Реплики с особой строки,direct_speech_colon,direct_speech_syntax,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_8_1_6,Реплики с особой строки,direct_speech_dash,direct_speech_syntax,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_8_1_6,Реплики с особой строки,direct_speech_quotes,direct_speech_syntax,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_8_2,Знаки препинания при цитатах,direct_speech_colon,direct_speech_syntax,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_8_2,Знаки препинания при цитатах,direct_speech_dash,direct_speech_syntax,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_8_2,Знаки препинания при цитатах,direct_speech_quotes,direct_speech_syntax,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_9_1,Вопросительный и восклицательный знаки,punctuation_delete_replace,punctuation_combinations,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,candidate_only,leaf_rule,syntax_surface,False
punctuation_9_2,Вопросительный или восклицательный знак с многоточием,punctuation_delete_replace,punctuation_combinations,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,candidate_only,leaf_rule,syntax_surface,False
punctuation_9_3,Запятая и тире,punctuation_delete_replace,punctuation_combinations,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,candidate_only,leaf_rule,syntax_surface,False
punctuation_9_4,Многоточие и двоеточие вместо запятой,punctuation_delete_replace,punctuation_combinations,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,candidate_only,leaf_rule,syntax_surface,False
punctuation_9_5,Разные знаки со скобками,bracket_pair_balance,quote_bracket_balance,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_9_6,Разные знаки с кавычками,quote_pair_balance,quote_bracket_balance,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_9_7,Оформление сноски,,punctuation_combinations,False,False,False,,False,BLOCK_METADATA_ONLY,no_candidate_path,punctuation,syntax_required,leaf_rule,syntax_surface,True
punctuation_9_8,Несколько тире в предложении,punctuation_delete_replace,punctuation_combinations,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,candidate_only,leaf_rule,syntax_surface,False
punctuation_10_1,"Два двоеточия, двоеточие и тире",explanation_colon,asyndetic_complex_sentence,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_11_6,Лишние знаки препинания,punctuation_delete_replace,punctuation_combinations,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,candidate_only,leaf_rule,syntax_surface,False
