matrix_key,title,rule_id,syntax_family,candidate_path,synthetic_support,hard_negative_support,candidate_recall,training_eligible_now,decision,reason,source_section,status,entry_type,coverage_bucket,excluded_from_denominator
punctuation_5_8_12,Повторение сравниваемого слова,comparative_turnover_comma,comparative_turnovers,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_6_1_1,Запятые при вводных словах,introductory_comma,introductory_words,True,True,True,1.0,True,INCLUDE_NOW,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_6_1_2,"Вводные слова, омонимичные членам предложения или союзам",introductory_comma,introductory_words,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_6_1_3,Запятые при вводных словах с распространением,introductory_comma,introductory_words,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_6_1_5,"Слова, не являющиеся вводными",introductory_comma,introductory_words,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_6_1_6,Вставки,introductory_comma,introductory_words,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_6_1_7,Вводные предложения,introductory_comma,introductory_words,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_6_2_1,Обращение в составе предложения,address_comma,address_comma,True,True,True,1.0,True,INCLUDE_NOW,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_6_3,"Знаки препинания при междометиях, междометных предложениях и частицах",introductory_comma,introductory_words,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_6_4,Знаки препинания при частицах,introductory_comma,introductory_words,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_6_5,"Знаки препинания при утвердительных, отрицательных и вопросительно-восклицательных словах",introductory_comma,introductory_words,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_7_1_1,Запятая между частями сложносочинённого предложения,comma_conjunction,coordinating_conjunction_comma,True,True,True,1.0,True,INCLUDE_NOW,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_7_1_2,Точка с запятой между частями сложносочинённого предложения,semicolon,asyndetic_complex_sentence,True,True,True,1.0,True,INCLUDE_AFTER_TRAINING,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_7_2_1,Постановка запятой между частями сложноподчинённого предложения,comma_subordinate,subordinate_clause_comma,True,True,True,1.0,True,INCLUDE_NOW,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_7_2_2,Отсутствие запятой между частями сложноподчинённого предложения,comma_subordinate,subordinate_clause_comma,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_7_2_3,Запятая перед усилительно-ограничительными словами,comma_subordinate,subordinate_clause_comma,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_7_2_4_1,Расчленение сложного союза,comma_subordinate,subordinate_clause_comma,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_7_2_4_2,Нерасчленение сложного союза,comma_subordinate,subordinate_clause_comma,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_7_3_1,Запятая в бессоюзном сложном предложении,asyndetic_dash,asyndetic_complex_sentence,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_7_3_1,Запятая в бессоюзном сложном предложении,consequence_dash,asyndetic_complex_sentence,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_7_3_1,Запятая в бессоюзном сложном предложении,explanation_colon,asyndetic_complex_sentence,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_7_3_1,Запятая в бессоюзном сложном предложении,semicolon,asyndetic_complex_sentence,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_8_1_1,Прямая речь после слов автора,direct_speech_colon,direct_speech_syntax,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_8_1_1,Прямая речь после слов автора,direct_speech_quotes,direct_speech_syntax,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_8_1_2,Прямая речь перед словами автора,direct_speech_dash,direct_speech_syntax,True,True,True,1.0,True,INCLUDE_NOW,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_8_1_3,Разрыв прямой речи,direct_speech_colon,direct_speech_syntax,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_8_1_3,Разрыв прямой речи,direct_speech_dash,direct_speech_syntax,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_8_1_3,Разрыв прямой речи,direct_speech_quotes,direct_speech_syntax,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_8_1_4,Прямая речь внутри слов автора,direct_speech_colon,direct_speech_syntax,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_8_1_4,Прямая речь внутри слов автора,direct_speech_dash,direct_speech_syntax,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_8_1_4,Прямая речь внутри слов автора,direct_speech_quotes,direct_speech_syntax,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_8_1_6,Реплики с особой строки,direct_speech_colon,direct_speech_syntax,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_8_1_6,Реплики с особой строки,direct_speech_dash,direct_speech_syntax,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_8_1_6,Реплики с особой строки,direct_speech_quotes,direct_speech_syntax,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_8_2,Знаки препинания при цитатах,direct_speech_colon,direct_speech_syntax,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_8_2,Знаки препинания при цитатах,direct_speech_dash,direct_speech_syntax,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_8_2,Знаки препинания при цитатах,direct_speech_quotes,direct_speech_syntax,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_9_1,Вопросительный и восклицательный знаки,punctuation_delete_replace,punctuation_combinations,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,candidate_only,leaf_rule,syntax_surface,False
punctuation_9_2,Вопросительный или восклицательный знак с многоточием,punctuation_delete_replace,punctuation_combinations,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,candidate_only,leaf_rule,syntax_surface,False
punctuation_9_3,Запятая и тире,punctuation_delete_replace,punctuation_combinations,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,candidate_only,leaf_rule,syntax_surface,False
punctuation_9_4,Многоточие и двоеточие вместо запятой,punctuation_delete_replace,punctuation_combinations,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,candidate_only,leaf_rule,syntax_surface,False
punctuation_9_5,Разные знаки со скобками,bracket_pair_balance,quote_bracket_balance,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_9_6,Разные знаки с кавычками,quote_pair_balance,quote_bracket_balance,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_9_8,Несколько тире в предложении,punctuation_delete_replace,punctuation_combinations,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,candidate_only,leaf_rule,syntax_surface,False
punctuation_10_1,"Два двоеточия, двоеточие и тире",explanation_colon,asyndetic_complex_sentence,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,model_required,leaf_rule,syntax_surface,False
punctuation_11_6,Лишние знаки препинания,punctuation_delete_replace,punctuation_combinations,True,True,True,1.0,True,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified,punctuation,candidate_only,leaf_rule,syntax_surface,False
