source_dataset,source,target,reason,detected_error_types,candidate_present,char_edit_ratio,token_edit_ratio,notes,edit_summary
sage_multidomain_gold,"Всем привет ! Наконец то нашла время написать отзыв! У меня нет слов ,одни слезы, почитав <хорошие> отзывы о куртке хапнула разных цветов! Розовая первая пришла ...отзыв оставляла ! Но его убрали !Розовая пришла вся кривая косая , карманы пришиты ужасно( куртку выкинула ) ,белая ни хрена не белая , а желтая , но она была пошита лучше , чем остальные и толстая набита хорошо, лейбл резиновый ....чёрная это вообще атлас , лейбл из тряпочки, который был отдельно от куртки видимо я должна его пришить сама , куртка висит мешком на спине , синтепон ни в капюшоне ни в самой куртке мне не положили , мне пришла тряпочка , для сравнения фото рядом с белой.итог:белую продала из за цвета, а чёрную выкинула , тк не привыкла носить страшные вещи. Девочки которые пишут о прекрасном качестве , значит привыкли ходить в таких ужасных вещах????и могут спокойно ходить и с короткими руковами ! Я не отличаюсь высоким ростом 162, и руки не длинные ,рукава на 6 см короче.","Всем привет! Наконец-то нашла время написать отзыв! У меня нет слов, одни слезы, почитав <хорошие> отзывы о куртке, хапнула разных цветов! Розовая первая пришла... отзыв оставляла! Но его убрали!Розовая пришла вся кривая, косая, карманы пришиты ужасно (куртку выкинула), белая ни хрена не белая, а жёлтая, но она была пошита лучше, чем остальные, и толстая, набита хорошо, лейбл резиновый... чёрная — это вообще атлас, лейбл из тряпочки, который был отдельно от куртки, видимо, я должна его пришить сама, куртка висит мешком на спине, синтепон ни в капюшоне ни в самой куртке мне не положили, мне пришла тряпочка, для сравнения — фото рядом с белой. итог: белую продала из-за цвета, а чёрную выкинула, т. к. не привыкла носить страшные вещи. Девочки, которые пишут о прекрасном качестве, значит, привыкли ходить в таких ужасных вещах???? и могут спокойно ходить и с короткими рукавами! Я не отличаюсь высоким ростом, 162, и руки не длинные, рукава на 6 см короче.",too_many_tokens,[],False,0.0,0.0,,
sage_multidomain_gold,"редкостное 4мо этот продавец. Отправил товар не пойми чем, единственный пункт где отметилась посылка - это Китай на почте у этого продавца, дальше ВСЕ просто не двигается посылка. Прошел срок гарантии я продавцу намекнул, что мол товар не приходит, да и по отслеживанию видно, что и не собирается. На что получил ответ (скрин 1) май френд подожди все будет круто. Проходит уже дней 75, терпение лопнуло, движений никаких (пешком быстрее бы доставил). Так это ЧУДО пишет - отмените спор это негативно влияет на нас и прделагает решение ""Нет возмещения"". Тянул су*ка до последнего и за день перед тем как АЛИ должны были встрять в спор, принял его. Да и пока шла эта тряпка, я уже расстался с той кому собирался дарить, так что пусть подавятся своими трусами люди на почте. ЕСЛИ ХОТИТЕ СЭКОНОМИТЬ НЕРВЫ И ВРЕМЯ ОБХОДИТЕ ЭТОТ МАГАЗИН СТОРОНОЙ.","редкостное 4мо этот продавец. Отправил товар не пойми чем, единственный пункт, где отметилась посылка - это Китай, на почте у этого продавца, дальше ВСЁ, просто не двигается посылка. Прошел срок гарантии, я продавцу намекнул, что, мол, товар не приходит, да и по отслеживанию видно, что и не собирается. На что получил ответ (скрин 1) май френд, подожди, всё будет круто. Проходит уже дней 75, терпение лопнуло, движений никаких (пешком быстрее бы доставил). Так это ЧУДО пишет - отмените спор, это негативно влияет на нас, — и предлагает решение ""Нет возмещения"". Тянул су*ка до последнего, и за день перед тем как АЛИ должны были встрять в спор, принял его. Да и пока шла эта тряпка, я уже расстался с той, кому собирался дарить, так что пусть подавятся своими трусами люди на почте. ЕСЛИ ХОТИТЕ СЭКОНОМИТЬ НЕРВЫ И ВРЕМЯ, ОБХОДИТЕ ЭТОТ МАГАЗИН СТОРОНОЙ.",too_many_tokens,[],False,0.0,0.0,,
sage_multidomain_gold,"заказала брюки,после измерений оказались на 7 см короче,связалась с продавцом,он пообещал вслать на азмер больше,просил н открывать спор,ок,сначало,не отправлял,после открытия спора все же отправл,дал трек номер,как оказалось трек номер фальшивый,на все вопросы отвечал,подождите,все в порядке,но когда трек номер показал из москвы во владивосток,сомнений уде не осталось-кинули,и очень не приятно,спор открыть уже не возможно,буду связываться с представителями алиэкспресс,товар хороший,но отношение к покупателю и неверный размер -налицо.","заказала брюки, после измерений оказались на 7 см короче, связалась с продавцом, он пообещал выслать на размер больше, просил не открывать спор, ок, сначала не отправлял, после открытия спора всё же отправил, дал трек-номер, как оказалось, трек-номер фальшивый, на все вопросы отвечал: подождите, всё в порядке, — но когда трек-номер показал из москвы во владивосток, сомнений уже не осталось — кинули, и очень неприятно, спор открыть уже невозможно, буду связываться с представителями алиэкспресс, товар хороший, но отношение к покупателю и неверный размер — налицо.",too_many_tokens,[],False,0.0,0.0,,
sage_multidomain_gold,"Штаны мне совсем не понравились. Пошиты по уродски, где седалище совсем нет ткани и из-за этого ходить и сидеть невозможно. Штаны постоянно тянут между ног когда садишься с попы съезжают. Короче товар хреновый своих денег не стоит. Пожалела что купила! В магазе увидела бы задорма не взяла. Сам внешний материал штанов тоже хрень! Грубая ткань. После стирки явно сядут.Не покупайте! Носить невозможно, выбросить только! Отдам ребенку если подойдут будет на горке их тереть. Угадайте фото где перед где зад.! Вот так шьют и нас обманывают! Буду открывать спор!!!!!!!!!!!!!!!!!!!!!!","Штаны мне совсем не понравились. Пошиты по уродски, где седалище совсем нет ткани, и из-за этого ходить и сидеть невозможно. Штаны постоянно тянут между ног, когда садишься — с попы съезжают. Короче, товар хреновый, своих денег не стоит. Пожалела, что купила! В магазе увидела бы — задарма не взяла. Сам внешний материал штанов — тоже хрень! Грубая ткань. После стирки явно сядут. Не покупайте! Носить невозможно, выбросить только! Отдам ребенку, если подойдут, будет на горке их тереть. Угадайте по фото, где перед, где зад! Вот так шьют и нас обманывают! Буду открывать спор!!!!!!!!!!!!!!!!!!!!!!",too_many_tokens,[],False,0.0,0.0,,
sage_multidomain_gold,"Этот заказ я так и не получил. Вернул деньги по диспуту. Продавец - мошенник и обманщик. Якобы отослал 2 рубашки в одном отправлении, на самом деле - одну, и это выяснилось только после получения (была временная потеря на Почте РФ). Врал, что не знал, что отослали только одну вещь. Отослал вторую рубашку, пришла ТОЧНО ТАКАЯ же как и первая (а заказывались две разного цвета). Когда я запросил возврата денег за неполученный заказ - требовал отсыла назад своего отправления... Хорошо, что администрация Алиэкспресса встала на мою сторону и обязала вернуть мне деньги без моего пересыла. Магазин этот - в моем черном списке!!!","Этот заказ я так и не получил. Вернул деньги по диспуту. Продавец - мошенник и обманщик. Якобы отослал 2 рубашки в одном отправлении, на самом деле - одну, и это выяснилось только после получения (была временная потеря на Почте РФ). Врал, что не знал, что отослали только одну вещь. Отослал вторую рубашку, пришла ТОЧНО ТАКАЯ же, как и первая (а заказывались две разного цвета). Когда я запросил возврата денег за неполученный заказ - требовал отсыла назад своего отправления... Хорошо, что администрация Алиэкспресса встала на мою сторону и обязала вернуть мне деньги без моего пересыла. Магазин этот - в моём черном списке!!!",too_many_tokens,[],False,0.0,0.0,,
sage_multidomain_gold,"Пошив у свитера действительно хороший, рукава не короткие, модель прямая - не в обтяг. НО! Свитер пришел в катышках и с торчащими нитками. Я все понимаю (подзатерся во время доставки)), но его цена 850 рублей!! Стоил бы он 500 рублей, я даже писать не стала, но цена для свитера в катышках не дешевая. Открыла спор, али не подтвердил сумму возврата ( чувствую, что сейчас в большей степени алиэкспресс остается на стороне продавцов ), подала жалобу следом, но так и ничего мне не вернули. Не понимаю восторгов других покупателей, возможно мне так повезло одной. Ну а китайские шмотки как всегда - кот в мешке((","Пошив у свитера действительно хороший, рукава не короткие, модель прямая - не в обтяг. НО! Свитер пришел в катышках и с торчащими нитками. Я всё понимаю (подзатерся во время доставки)), но его цена 850 рублей!! Стоил бы он 500 рублей, я бы даже писать не стала, но цена для свитера в катышках не дешёвая. Открыла спор, али не подтвердил сумму возврата (чувствую, что сейчас в большей степени алиэкспресс остаётся на стороне продавцов), подала жалобу следом, но так и ничего мне не вернули. Не понимаю восторгов других покупателей, возможно, мне так повезло одной. Ну а китайские шмотки как всегда - кот в мешке((",too_many_tokens,[],False,0.0,0.0,,
sage_multidomain_gold,"Боже, это даже не джинсы, а джеггенсы какие-то. Размерная сетка ВООБЩЕ НЕ СООТВЕТСТВУЕТ. Заказала размер S на параметры от-63, об-84 и оказались мне якобы малы! В паховой области и сзади под ягодицами собираются складки, и оказывается у них не правильный пошив. Очень легко собирает на себе мусор, а также красит. Трек отслеживался, доставка оооочень долгая, посылка путешествовала по всей стране. Продавец не хотел возмещать компенсацию, только предлагал глупую скидку нас следующую покупку. Купилась на восхищенные отзывы, а оказалось всё накручено.","Боже, это даже не джинсы, а джеггенсы какие-то. Размерная сетка ВООБЩЕ НЕ СООТВЕТСТВУЕТ. Заказала размер S на параметры от — 63, об — 84, и оказались мне якобы малы! В паховой области и сзади под ягодицами собираются складки, и оказывается, у них неправильный пошив. Очень легко собирает на себе мусор, а также красит. Трек отслеживался, доставка оооочень долгая, посылка путешествовала по всей стране. Продавец не хотел возмещать компенсацию, только предлагал глупую скидку на следующую покупку. Купилась на восхищенные отзывы, а оказалось, всё накручено.",too_many_tokens,[],False,0.0,0.0,,
sage_multidomain_gold,"Начнем с того, что у этого продавая заказываю не первый раз. До этого, приходило все. В этот раз, как я думаю продавец указал не тот город. Согласно данным Али - моя оплаченная водолазка где то в Екатеренбурге. По данным Али. Или в Мочкве по данным Почты России... Лежит там уже давно. Пришлось открыть спор. Однако деньги мне решили не возвращать. Странно, что служба Али не увидела ничего странного в ''месте нахождения посылки'', так же странно, что не обратили внимание на срок - сколько заказ находится совсем не в моем городе.... Фото истории доставки прикрепляю. Разачарована в честности продавца и реагировании службы Али.","Начнём с того, что у этого продавца я заказываю не первый раз. До этого приходило всё. В этот раз, как я думаю, продавец указал не тот город. Согласно данным Али - моя оплаченная водолазка где то в Екатеренбурге. По данным Али. Или в Москве, по данным Почты России... Лежит там уже давно. Пришлось открыть спор. Однако деньги мне решили не возвращать. Странно, что служба Али не увидела ничего странного в ""месте нахождения посылки"", так же странно, что не обратили внимание на срок - сколько заказ находится совсем не в моем городе.... Фото истории доставки прикрепляю. Разочарована в честности продавца и реагировании службы Али.",too_many_tokens,[],False,0.0,0.0,,
sage_multidomain_gold,"Первый раз сталкиваюсь с таким продавцом .заказала 15.10 пришла мне посылочках а в ней брелочек 25.11.и письмо с обещанием в скором времени прихода свитера.При этом нового трека мне дали.Я как наивный и доверчивый человек поверила в обещание и начала ждать.вот уже прошёл месяц как обещали.Открыла спор .согласна была снова оплатить если товар придёт ,для уверенности вернуть мне деньги сейчас.Денег мне не вернули,так как стоит что посылку я получила.Так я стала обладателям брелка красная цена которому 2 рубля)я его получается купила почти за 700 р.Будте внимательнее!Продавец мошенник !после этого отбило всю охоту заказывать в али .","Первый раз сталкиваюсь с таким продавцом. заказала 15.10, пришла мне посылочка, а в ней брелочек 25.11. и письмо с обещанием в скором времени прихода свитера. При этом нового трека мне дали. Я как наивный и доверчивый человек поверила в обещание и начала ждать. вот уже прошёл месяц как обещали. Открыла спор. согласна была снова оплатить, если товар придёт, для уверенности вернуть мне деньги сейчас. Денег мне не вернули, так как стоит, что посылку я получила. Так я стала обладателям брелка, красная цена которому 2 рубля) я его, получается, купила почти за 700 р. Будте внимательнее! Продавец — мошенник! после этого отбило всю охоту заказывать в али.",too_many_tokens,[],False,0.0,0.0,,
sage_multidomain_gold,"Отвратительно! Первую посылку вернули продавцу на таможне, я несколько раз писала и в ответ было ждите все хорошо. Пригрозила что открою спор если не дадите новый трек который будет отслеживаться! Но лучше бы мне и не отправляли это недоразумение! Ткань отратительный дермантин, на рынке сумки за 200 рублей и то качественнее ткань. Размер несуразный - в груди и юбке свободно, плечи на 48-50 размер, но рукава широкие, что влезут 2 руки! В талии широко, пояс картину не спасает! Швы все кривые, внутри края никак не обработаны и ткань осыпается. Воняет сильно. Подклад очень и очень короткий, как футболка отвратительного качества. Ниже замка подклад никак не пришит и просто дыра, так же на горловине между подкладом и дермантином дырка. Я даже не знаю что делать с этим недоразумением по дорогой цене, кроме как выкинуть на помойку! И спор нет смысла открывать, фотографии не передают красоту этого говна! Ни в коем случае не советую ни продавца ни это ""платье"". Очень разочарована и расстроена!","Отвратительно! Первую посылку вернули продавцу на таможне, я несколько раз писала, и в ответ было: ждите, всё хорошо. Пригрозила, что открою спор, если не дадите новый трек, который будет отслеживаться! Но лучше бы мне и не отправляли это недоразумение! Ткань — отратительный дерматин, на рынке сумки за 200 рублей — и то качественнее ткань. Размер несуразный - в груди и юбке свободно, плечи на 48-50 размер, но рукава широкие, что влезут 2 руки! В талии широко, пояс картину не спасает! Швы все кривые, внутри края никак не обработаны и ткань осыпается. Воняет сильно. Подклад очень и очень короткий, как футболка отвратительного качества. Ниже замка подклад никак не пришит и просто дыра, также на горловине между подкладом и дерматином дырка. Я даже не знаю, что делать с этим недоразумением по дорогой цене, кроме как выкинуть на помойку! И спор нет смысла открывать, фотографии не передают красоту этого говна! Ни в коем случае не советую ни продавца, ни это ""платье"". Очень разочарована и расстроена!",too_many_tokens,[],False,0.0,0.0,,
sage_multidomain_gold,"Товар совершенно не соответствует описанию. Продавец указывает в составе хлопок, на деле это голимая дешевая синтетика. На фото продавца изделие из матового трикотажа облигает фигуру, на горловине широкая полоса. На деле дешевый глянцевый тоненький материал, который сильно просвечивает, полоса на горловине узенькая, на фигуре сидит, как мешок. Проймы рукавов пошиты плохо, ткань топорщится, на горловине ткань сжата в сборку, плохо просто очень шов, в результате чего ткань с изнаночной стороны вылезает на лицевую. В характеристиках товара продавец​ указывает массу изделия 0,217 кг, но на деле масса составляет 0,16 кг, что подтверждается данными, указанными на почтовой упаковке. Этикетка производителя отсутствует, поэтому нельзя установить подлинность изделия указанного в характеристиках производителя. Такого ширпотреба я давно не видела. Однозначно носить не буду.","Товар совершенно не соответствует описанию. Продавец указывает в составе хлопок, на деле это голимая дешёвая синтетика. На фото продавца изделие из матового трикотажа облегает фигуру, на горловине широкая полоса. На деле дешевый глянцевый тоненький материал, который сильно просвечивает, полоса на горловине узенькая, на фигуре сидит, как мешок. Проймы рукавов пошиты плохо, ткань топорщится, на горловине ткань сжата в сборку, плох просто очень шов, в результате чего ткань с изнаночной стороны вылезает на лицевую. В характеристиках товара продавец​ указывает массу изделия 0,217 кг, но на деле масса составляет 0,16 кг, что подтверждается данными, указанными на почтовой упаковке. Этикетка производителя отсутствует, поэтому нельзя установить подлинность изделия, указанного в характеристиках производителя. Такого ширпотреба я давно не видела. Однозначно носить не буду.",too_many_tokens,[],False,0.0,0.0,,
sage_multidomain_gold,"Full of Shit. Возвращать не буду,пущу на тряпки,полное гавно. Снизу глухой шов вместо скрепок или застежек. Ластовицы нет. Как в нем на унитаз садиться? в сторону отодвигать? а колготы и трусы тоже сдвигать? Это не купальник,заявлен был как боди,впервые вижу такое боди, Турки за 200 рублей на рынке качественнее продают. Описание - срань не соответствующая внешнему виду. раздуто вширь,а по длине короткий. Размерная сетка не соответствует. Разочарована просто до истерики. Удаляю магазин из избранного. Девочки не берите этот товар!Спорить не буду, бесполезно с вами спорить китайцы, вы далеко. Значит сама виновата что поверила в ваш магазин.","Full of Shit. Возвращать не буду, пущу на тряпки, полное говно. Снизу глухой шов вместо скрепок или застёжек. Ластовицы нет. Как в нём на унитаз садиться? в сторону отодвигать? а колготы и трусы тоже сдвигать? Это не купальник, заявлен был как боди, впервые вижу такое боди, турки за 200 рублей на рынке качественнее продают. Описание - срань, не соответствующая внешнему виду. Раздуто вширь, а по длине короткий. Размерная сетка не соответствует. Разочарована просто до истерики. Удаляю магазин из избранного. Девочки, не берите этот товар! Спорить не буду, бесполезно с вами спорить, китайцы, вы далеко. Значит, сама виновата, что поверила в ваш магазин.",too_many_tokens,[],False,0.0,0.0,,
sage_multidomain_gold,"расстроена не то слово, это мало походит на джинсы, скорее просто плотные брюки, да и не особо плотные, к пошиву претензий нет, но это не то, о чём пишут в отзывах, видимо ранее продавец отправлял другой товар, совершенно другого качества. по отзывам и по маркеровке на поясе брюк на фото, я насчитала уже три разные марки черных ""джинс"", видимо те что совпадают с названием магазина и были когда то, чем восхищались в отзывах. за такие деньги брюки можно и у себя купить. на параметры 68-98, налезли. кажется что тянутся безразмерно. короче, дорого для такого материала.","расстроена — не то слово, это мало походит на джинсы, скорее просто плотные брюки, да и не особо плотные, к пошиву претензий нет, но это не то, о чём пишут в отзывах, видимо ранее продавец отправлял другой товар, совершенно другого качества. по отзывам и по маркировке на поясе брюк на фото я насчитала уже три разные марки чёрных ""джинс"", видимо, те, что совпадают с названием магазина, и были когда-то, чем восхищались в отзывах. за такие деньги брюки можно и у себя купить. на параметры 68-98, налезли. кажется, что тянутся безразмерно. короче, дорого для такого материала.",too_many_tokens,[],False,0.0,0.0,,
sage_multidomain_gold,"На полученном жилете нашита бирка XL. Реальные размеры: грудь = 94,0 см вместо 108,0 см; плечи = 36,0 см вместо 43,0 см; длина сзади = 58,5 см вместо 63,0 см; длина спереди = 50,5 см вместо 57,0 см. - Попросила продавца прислать правильный размер. Продавец ответил, что жилет тянется, поэтому я в него все равно втиснусь. И приложил к сообщению издевательские смайлики, как он, уверенный в собственной безнаказанности, покровительственно гладит меня по голове, как капризного ребенка. - Открыла спор, попросила частичный возврат. АлиЭкспресс принял решение в пользу продавца: полный возрат денег + возврат товара. Заплатила за вещь 562 руб., пересылка в Китай будет стоить 500 руб.. Отправлять назад, естественно, не стала. Здоровья им всем крепкого.","На полученном жилете нашита бирка XL. Реальные размеры: грудь = 94,0 см вместо 108,0 см; плечи = 36,0 см вместо 43,0 см; длина сзади = 58,5 см вместо 63,0 см; длина спереди = 50,5 см вместо 57,0 см. - Попросила продавца прислать правильный размер. Продавец ответил, что жилет тянется, поэтому я в него всё равно втиснусь. И приложил к сообщению издевательские смайлики, как он, уверенный в собственной безнаказанности, покровительственно гладит меня по голове, как капризного ребенка. - Открыла спор, попросила частичный возврат. Алиэкспресс принял решение в пользу продавца: полный возрат денег + возврат товара. Заплатила за вещь 562 руб., пересылка в Китай будет стоить 500 руб.. Отправлять назад, естественно, не стала. Здоровья им всем крепкого.",too_many_tokens,[],False,0.0,0.0,,
sage_multidomain_gold,"Продавец ужасный, когда первый раз открыла спор что нет отслеживания обвинил меня в том что я не слежу за отправлением, потом просил все время закрыть спор потому что девушка хозяйка его ругает, потом оказалось что трек который он мне прислал оказался не на моё имя, и посылку отправил в последний момент, позже когда посылка пришла в Москву в отделение я сообщила продавцу что это не мой трек и фамилия не моя, он ответил ждите!потом все же договорились что он вернёт мне деньги а когда посылка придёт ко мне я её оплачу, но посылка уже лежит на доставке в Москве, и я её забрать не смогу там не моя фамилия,!!! Короче не советую муроводы!!!!!!!!","Продавец ужасный, когда первый раз открыла спор, что нет отслеживания, обвинил меня в том, что я не слежу за отправлением, потом просил всё время закрыть спор, потому что девушка-хозяйка его ругает, потом оказалось, что трек, который он мне прислал, оказался не на моё имя, и посылку отправил в последний момент, позже, когда посылка пришла в Москву, в отделение, я сообщила продавцу, что это не мой трек и фамилия не моя, он ответил — ждите! потом всё же договорились, что он вернёт мне деньги, а когда посылка придёт ко мне, я её оплачу, но посылка уже лежит на доставке в Москве, и я её забрать не смогу: там не моя фамилия!!! Короче, не советую: муроводы!!!!!!!!",too_many_tokens,[],False,0.0,0.0,,
sage_multidomain_gold,"Это просто кошмар! 1. Цвет изделия зеленый! я заказывала серый! На фото показала - слева лежит это, справа лежит серый свитер. 2. Размеры изделия совершенно не совпадают с заявленными продавцом! У продавца указано - размер L: l Длина 57 бюст 97 Плечо + рукав 67. Реальные размеры изделия - Бюст 80, плече+рукав 60!!!! 3. У продавца указано Материал:Хлопок, изделие - голимая синтетика!!! акрил в лучшем случае! через пару стирок все в катышках будет! Требую незамедлительно вернуть мне деньги!","Это просто кошмар! 1. Цвет изделия зелёный! я заказывала серый! На фото показала - слева лежит это, справа лежит серый свитер. 2. Размеры изделия совершенно не совпадают с заявленными продавцом! У продавца указано - размер L: l Длина 57 бюст 97 Плечо + рукав 67. Реальные размеры изделия - Бюст 80, плечо + рукав 60!!!! 3. У продавца указано: Материал: Хлопок, изделие - голимая синтетика!!! акрил в лучшем случае! через пару стирок все в катышках будет! Требую незамедлительно вернуть мне деньги!",too_many_tokens,[],False,0.0,0.0,,
sage_multidomain_gold,"Посылка шла 3 нед. Ткань отвратительная, чистая синтетика, хлопка здесь НЕТ, вся скрепит и блестит, к ней все липнет, очень холодно в низкую температуру. Лоскуты ткани друг к другу пришиты криво, капюшон просто ужасный - внутри кусок пришитой лишней ткани выпячивает. Капюшон маленький, ибо эту г ткань сэкономили на него. Толстовка не пастельного розового цвета, а цвета как на 5 фотке. Короткая, попу не прикрывает. Подняли руки вверх - толстовка на уровне начала бедренной кости. Она ПРОСВЕЧИВАЕТ, видно темный принт футболки. Я действительно думала, что толстовка будет хорошей. За 700р - кошмар. Я бы могла добавить еще и пойти купить ХЛОПКОВУЮ толстовку. Мне жаль потраченных денег и времени. Не тратьте ваше время и деньги зря, здесь НЕЛЬЗЯ покупать, не расстраивайте себя.","Посылка шла 3 нед. Ткань отвратительная, чистая синтетика, хлопка здесь НЕТ, вся скрипит и блестит, к ней всё липнет, очень холодно в низкую температуру. Лоскуты ткани друг к другу пришиты криво, капюшон просто ужасный - внутри кусок пришитой лишней ткани выпячивает. Капюшон маленький, ибо эту г. ткань сэкономили на него. Толстовка не пастельного розового цвета, а цвета как на 5 фотке. Короткая, попу не прикрывает. Подняли руки вверх - толстовка на уровне начала бедренной кости. Она ПРОСВЕЧИВАЕТ, видно темный принт футболки. Я действительно думала, что толстовка будет хорошей. За 700р - кошмар. Я бы могла добавить ещё и пойти купить ХЛОПКОВУЮ толстовку. Мне жаль потраченных денег и времени. Не тратьте ваше время и деньги зря, здесь НЕЛЬЗЯ покупать, не расстраивайте себя.",too_many_tokens,[],False,0.0,0.0,,
sage_multidomain_gold,"Курточкой это назвать сложно ! Не понимаю девушек, которые оставляют хорошие отзывы . Размер куртки не пропорциональны . Так что на размерную сетку можете не обращать внимание . Рукава короткие, именно из-за них я решила взять размер побольше для меня. В итоге в размере М мое тело утонуло,а руки торчат .еще немного и этот рукав можно назвать 3/4. Цвет красивый. Наполнителях в куртке нет вобще ! Просто плёнка . Летним вечером можно накинуть на плечи . Оставляю плохой отзыв, так как на карманах были швы,которые разошлись . Хотела частичный возврат денег .всего 300 руб чтоб отдать в ателье. Продавец закрыл спор ,ничего не вернув .","Курточкой это назвать сложно! Не понимаю девушек, которые оставляют хорошие отзывы. Размеры куртки не пропорциональны. Так что на размерную сетку можете не обращать внимания. Рукава короткие, именно из-за них я решила взять размер побольше для меня. В итоге в размере М моё тело утонуло, а руки торчат. Ещё немного, и этот рукав можно назвать 3/4. Цвет красивый. Наполнителей в куртке нет вообще! Просто плёнка. Летним вечером можно накинуть на плечи. Оставляю плохой отзыв, так как на карманах были швы, которые разошлись. Хотела частичный возврат денег. Всего 300 руб., чтоб отдать в ателье. Продавец закрыл спор, ничего не вернув.",too_many_tokens,[],False,0.0,0.0,,
