source,target,split,source_type,error_type,rule_ids,edits,metadata,original_clean_source,source_corpus,source_subcorpus,is_hard_negative,is_real_pair,template_id,normalized_pair_hash,error_types,source_dataset,is_clean,is_synthetic,domain,rule_id,edit_operations,calib_bucket
Неожиданно к ним зашол дежурный по части.,Неожиданно к ним зашел дежурный по части.,train,synthetic_augmented_from_open_clean,spelling,"[""frequent_error_exact"", ""pattern_шо_ше""]","[{""source"": ""шол"", ""replacement"": ""шел"", ""edit_type"": ""spelling_replace"", ""start"": 19, ""end"": 22, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.95, ""rule_id"": ""frequent_error_exact""}, {""source"": ""зашол"", ""replacement"": ""зашел"", ""edit_type"": ""spelling_replace"", ""start"": 17, ""end"": 22, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.94, ""rule_id"": ""pattern_шо_ше""}]","{""candidate_present"": true, ""candidate_rule_ids"": [""frequent_error_exact"", ""pattern_шо_ше""], ""carrier_sentence_hash"": ""58a7755a2facf18d352d1979"", ""clean_hash"": ""0ba569d214b1f9760cf6aa0a6fb1c8ebf81e1b88f71aa2434292f003e19ec76c"", ""error_bearing_span"": [19, 22], ""error_form"": ""шол"", ""generation_strategy"": ""corpus_opportunity"", ""license_status"": ""Open Lenta.ru news dataset; verify terms before production."", ""normalized_pair_hash"": ""44af59afd23ec932060b4230fa457162fc081c504c08a7aebd8f40069bfc0c6e"", ""original_clean_sentence"": ""Неожиданно к ним зашел дежурный по части."", ""rule_ids"": [""frequent_error_exact"", ""pattern_шо_ше""], ""sentence_id"": ""17389:2"", ""source_doc_id"": ""https://lenta.ru/news/2000/11/30/shooting/"", ""source_name"": ""lenta_news"", ""source_subcorpus"": ""Россия"", ""source_type"": ""synthetic_augmented_from_open_clean"", ""synthetic_source_dataset"": ""synthetic_open_corpus_hissing_o_e"", ""target_family"": ""frequent_error_exact"", ""target_form"": ""шел""}",Неожиданно к ним зашел дежурный по части.,lenta_news,Россия,False,False,44af59afd23ec932060b4230,44af59afd23ec932060b4230fa457162fc081c504c08a7aebd8f40069bfc0c6e,"[""spelling""]",lenta_news,False,True,news,frequent_error_exact,"[{""source"": ""шол"", ""replacement"": ""шел"", ""edit_type"": ""spelling_replace"", ""start"": 19, ""end"": 22, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.95, ""rule_id"": ""frequent_error_exact""}, {""source"": ""зашол"", ""replacement"": ""зашел"", ""edit_type"": ""spelling_replace"", ""start"": 17, ""end"": 22, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.94, ""rule_id"": ""pattern_шо_ше""}]",rule:frequent_error_exact
"Представители обеих компаний обещают зделать подробное заявление о месторождении до конца года, после заключения с правительством Зимбабве соглашения о сбыте алмазов.","Представители обеих компаний обещают сделать подробное заявление о месторождении до конца года, после заключения с правительством Зимбабве соглашения о сбыте алмазов.",train,synthetic_augmented_from_open_clean,spelling,"[""frequent_error_exact""]","[{""source"": ""зделать"", ""replacement"": ""сделать"", ""edit_type"": ""spelling_replace"", ""start"": 37, ""end"": 44, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.95, ""rule_id"": ""frequent_error_exact""}]","{""candidate_present"": true, ""candidate_rule_ids"": [""frequent_error_exact""], ""carrier_sentence_hash"": ""63ad527a6525f07a198747fb"", ""clean_hash"": ""554649a5bce5947d827be2d02ebeda1a2c26904fe7de608cb83711ccd5eef101"", ""error_bearing_span"": [37, 44], ""error_form"": ""зделать"", ""generation_strategy"": ""corpus_opportunity"", ""license_status"": ""Open Lenta.ru news dataset; verify terms before production."", ""normalized_pair_hash"": ""98f04058249df8ba63053a3e0a4553dba87f7653fd3bcf39b2e0bf1f6ec9c20a"", ""original_clean_sentence"": ""Представители обеих компаний обещают сделать подробное заявление о месторождении до конца года, после заключения с правительством Зимбабве соглашения о сбыте алмазов."", ""rule_ids"": [""frequent_error_exact""], ""sentence_id"": ""15137:2"", ""source_doc_id"": ""https://lenta.ru/news/2000/10/23/debeers/"", ""source_name"": ""lenta_news"", ""source_subcorpus"": ""Экономика"", ""source_type"": ""synthetic_augmented_from_open_clean"", ""synthetic_source_dataset"": ""synthetic_open_corpus_prefix_z_s"", ""target_family"": ""frequent_error_exact"", ""target_form"": ""сделать""}","Представители обеих компаний обещают сделать подробное заявление о месторождении до конца года, после заключения с правительством Зимбабве соглашения о сбыте алмазов.",lenta_news,Экономика,False,False,98f04058249df8ba63053a3e,98f04058249df8ba63053a3e0a4553dba87f7653fd3bcf39b2e0bf1f6ec9c20a,"[""spelling""]",lenta_news,False,True,news,frequent_error_exact,"[{""source"": ""зделать"", ""replacement"": ""сделать"", ""edit_type"": ""spelling_replace"", ""start"": 37, ""end"": 44, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.95, ""rule_id"": ""frequent_error_exact""}]",rule:frequent_error_exact
Было возбуждено уголовное дело о посягательстве на жызнь сотрудников правоохранительных органов.,Было возбуждено уголовное дело о посягательстве на жизнь сотрудников правоохранительных органов.,train,synthetic_augmented_from_open_clean,spelling,"[""frequent_error_exact""]","[{""source"": ""жызнь"", ""replacement"": ""жизнь"", ""edit_type"": ""spelling_replace"", ""start"": 51, ""end"": 56, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.95, ""rule_id"": ""frequent_error_exact""}]","{""candidate_present"": true, ""candidate_rule_ids"": [""frequent_error_exact""], ""carrier_sentence_hash"": ""47a1a892a812231ad04f7ac7"", ""clean_hash"": ""21763a69864daf59873c72da5a973c7783ae69820e9f10b155d84a890ecf7729"", ""error_bearing_span"": [51, 56], ""error_form"": ""жызнь"", ""generation_strategy"": ""corpus_opportunity"", ""license_status"": ""Nerus Lenta annotated corpus; verify terms before production."", ""normalized_pair_hash"": ""0e9fc167f994c921bbe55582d847bc45908218c89a7bd6ea1b8052d7b772d0e1"", ""original_clean_sentence"": ""Было возбуждено уголовное дело о посягательстве на жизнь сотрудников правоохранительных органов."", ""rule_ids"": [""frequent_error_exact""], ""sentence_id"": ""44394"", ""source_doc_id"": ""3747"", ""source_name"": ""nerus_news"", ""source_subcorpus"": ""nerus_lenta"", ""source_type"": ""synthetic_augmented_from_open_clean"", ""synthetic_source_dataset"": ""synthetic_open_corpus_combo"", ""target_family"": ""frequent_error_exact"", ""target_form"": ""жизнь""}",Было возбуждено уголовное дело о посягательстве на жизнь сотрудников правоохранительных органов.,nerus_news,nerus_lenta,False,False,0e9fc167f994c921bbe55582,0e9fc167f994c921bbe55582d847bc45908218c89a7bd6ea1b8052d7b772d0e1,"[""spelling""]",nerus_news,False,True,news,frequent_error_exact,"[{""source"": ""жызнь"", ""replacement"": ""жизнь"", ""edit_type"": ""spelling_replace"", ""start"": 51, ""end"": 56, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.95, ""rule_id"": ""frequent_error_exact""}]",rule:frequent_error_exact
"Но важнее всего то что стены были погребены под слоем глины, в которой обнаружились морские ракушки - неопровержимое доказательство того, что некогда сдесь было море.","Но важнее всего то, что стены были погребены под слоем глины, в которой обнаружились морские ракушки - неопровержимое доказательство того, что некогда здесь было море.",train,synthetic_augmented_from_open_clean,punctuation,"[""frequent_error_exact""]","[{""source"": ""сдесь"", ""replacement"": ""здесь"", ""edit_type"": ""spelling_replace"", ""start"": 150, ""end"": 155, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.95, ""rule_id"": ""frequent_error_exact""}, {""source"": """", ""replacement"": "","", ""edit_type"": ""punctuation_insert"", ""start"": 18, ""end"": 18, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.85, ""rule_id"": ""frequent_error_exact""}]","{""candidate_present"": true, ""candidate_rule_ids"": [""frequent_error_exact""], ""carrier_sentence_hash"": ""7cad7a69ffb6af4558034917"", ""clean_hash"": ""205aeed3f22d7fe87b40d4e029affc194f0ef2ea4e92666dc4d2410123f9dc18"", ""error_bearing_span"": [150, 155], ""error_form"": ""сдесь"", ""generation_strategy"": ""corpus_opportunity"", ""license_status"": ""Open Lenta.ru news dataset; verify terms before production."", ""normalized_pair_hash"": ""54802ebf0b9def5fd5780af8de26057e5db9b202a8c4f3c45124e113a9ad9647"", ""original_clean_sentence"": ""Но важнее всего то, что стены были погребены под слоем глины, в которой обнаружились морские ракушки - неопровержимое доказательство того, что некогда здесь было море."", ""rule_ids"": [""frequent_error_exact""], ""sentence_id"": ""15086:9"", ""source_doc_id"": ""https://lenta.ru/news/2000/10/23/helike/"", ""source_name"": ""lenta_news"", ""source_subcorpus"": ""Мир"", ""source_type"": ""synthetic_augmented_from_open_clean"", ""synthetic_source_dataset"": ""synthetic_open_corpus_mixed"", ""target_family"": ""frequent_error_exact"", ""target_form"": ""здесь""}","Но важнее всего то, что стены были погребены под слоем глины, в которой обнаружились морские ракушки - неопровержимое доказательство того, что некогда здесь было море.",lenta_news,Мир,False,False,54802ebf0b9def5fd5780af8,54802ebf0b9def5fd5780af8de26057e5db9b202a8c4f3c45124e113a9ad9647,"[""punctuation"", ""spelling""]",lenta_news,False,True,news,frequent_error_exact,"[{""source"": ""сдесь"", ""replacement"": ""здесь"", ""edit_type"": ""spelling_replace"", ""start"": 150, ""end"": 155, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.95, ""rule_id"": ""frequent_error_exact""}, {""source"": """", ""replacement"": "","", ""edit_type"": ""punctuation_insert"", ""start"": 18, ""end"": 18, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.85, ""rule_id"": ""frequent_error_exact""}]",rule:frequent_error_exact
"Ну, вообщем, вот такой вот футбол моими глазами.",Ну в общем вот такой вот футбол моими глазами,train,real_error_pair,split_join,"[""frequent_error_exact""]","[{""source"": ""вообщем"", ""replacement"": ""в общем"", ""edit_type"": ""split_word"", ""start"": 4, ""end"": 11, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.95, ""rule_id"": ""frequent_error_exact""}, {""source"": "","", ""replacement"": """", ""edit_type"": ""punctuation_delete"", ""start"": 2, ""end"": 3, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.85, ""rule_id"": """"}, {""source"": "","", ""replacement"": """", ""edit_type"": ""punctuation_delete"", ""start"": 11, ""end"": 12, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.85, ""rule_id"": """"}, {""source"": ""."", ""replacement"": """", ""edit_type"": ""punctuation_delete"", ""start"": 47, ""end"": 48, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.85, ""rule_id"": """"}]","{""candidate_present"": true, ""generation_strategy"": ""real_pair"", ""loader_dataset"": ""RUSpellRU"", ""raw_id"": ""train.json:1431"", ""rule_ids"": [""frequent_error_exact""], ""source_dataset"": ""sage_ruspellru"", ""source_type"": ""real_error_pair"", ""split"": ""train""}",,sage_ruspellru,,False,True,35abe11debef94605cc5cfd0,35abe11debef94605cc5cfd0c3169823e10a1b703a53d7073d3eba241c8ab5ec,"[""punctuation"", ""split_join""]",sage_ruspellru,False,False,RUSpellRU,frequent_error_exact,"[{""source"": ""вообщем"", ""replacement"": ""в общем"", ""edit_type"": ""split_word"", ""start"": 4, ""end"": 11, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.95, ""rule_id"": ""frequent_error_exact""}, {""source"": "","", ""replacement"": """", ""edit_type"": ""punctuation_delete"", ""start"": 2, ""end"": 3, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.85, ""rule_id"": """"}, {""source"": "","", ""replacement"": """", ""edit_type"": ""punctuation_delete"", ""start"": 11, ""end"": 12, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.85, ""rule_id"": """"}, {""source"": ""."", ""replacement"": """", ""edit_type"": ""punctuation_delete"", ""start"": 47, ""end"": 48, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.85, ""rule_id"": """"}]",rule:frequent_error_exact
"И они, отказавшись от всего что сдесь было нажито, ломанулись туда.","И они, отказавшись от всего, что здесь было нажито, ломанулись туда.",train,synthetic_augmented_from_open_clean,punctuation,"[""frequent_error_exact""]","[{""source"": ""сдесь"", ""replacement"": ""здесь"", ""edit_type"": ""spelling_replace"", ""start"": 32, ""end"": 37, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.95, ""rule_id"": ""frequent_error_exact""}, {""source"": """", ""replacement"": "","", ""edit_type"": ""punctuation_insert"", ""start"": 27, ""end"": 27, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.85, ""rule_id"": ""frequent_error_exact""}]","{""candidate_present"": true, ""candidate_rule_ids"": [""frequent_error_exact""], ""carrier_sentence_hash"": ""313f5be903db9701dfffb03d"", ""clean_hash"": ""1de41269a357d87c5552d5fca623685fc9651e44ac4d0550792193062a41a7d3"", ""error_bearing_span"": [32, 37], ""error_form"": ""сдесь"", ""generation_strategy"": ""corpus_opportunity"", ""license_status"": ""OpenCorpora annotated corpus; verify terms before production."", ""normalized_pair_hash"": ""bb23eb1a8582c74dbdb46553a0252757983b1627667857ddc7f3ed4ea67cdf3a"", ""original_clean_sentence"": ""И они, отказавшись от всего, что здесь было нажито, ломанулись туда."", ""rule_ids"": [""frequent_error_exact""], ""sentence_id"": ""9246"", ""source_doc_id"": """", ""source_name"": ""opencorpora"", ""source_subcorpus"": ""opencorpora"", ""source_type"": ""synthetic_augmented_from_open_clean"", ""synthetic_source_dataset"": ""synthetic_open_corpus_mixed"", ""target_family"": ""frequent_error_exact"", ""target_form"": ""здесь""}","И они, отказавшись от всего, что здесь было нажито, ломанулись туда.",opencorpora,opencorpora,False,False,bb23eb1a8582c74dbdb46553,bb23eb1a8582c74dbdb46553a0252757983b1627667857ddc7f3ed4ea67cdf3a,"[""punctuation"", ""spelling""]",opencorpora,False,True,mixed_nonfiction,frequent_error_exact,"[{""source"": ""сдесь"", ""replacement"": ""здесь"", ""edit_type"": ""spelling_replace"", ""start"": 32, ""end"": 37, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.95, ""rule_id"": ""frequent_error_exact""}, {""source"": """", ""replacement"": "","", ""edit_type"": ""punctuation_insert"", ""start"": 27, ""end"": 27, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.85, ""rule_id"": ""frequent_error_exact""}]",rule:frequent_error_exact
Британский золотоискатель-любитель нашол один из самых крупных самородков в истории страны.,Британский золотоискатель-любитель нашел один из самых крупных самородков в истории страны.,train,synthetic_augmented_from_open_clean,spelling,"[""frequent_error_exact""]","[{""source"": ""шол"", ""replacement"": ""шел"", ""edit_type"": ""spelling_replace"", ""start"": 37, ""end"": 40, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.95, ""rule_id"": ""frequent_error_exact""}, {""source"": ""нашол"", ""replacement"": ""нашел"", ""edit_type"": ""spelling_replace"", ""start"": 35, ""end"": 40, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.95, ""rule_id"": ""frequent_error_exact""}]","{""candidate_present"": true, ""candidate_rule_ids"": [""frequent_error_exact""], ""carrier_sentence_hash"": ""89f09c534989ea87fbe3ca26"", ""clean_hash"": ""57d06b75bd5cb36da73e4630b4fbafdc6a1c7e3568ab0343519373497d6cb6d1"", ""error_bearing_span"": [37, 40], ""error_form"": ""шол"", ""generation_strategy"": ""corpus_opportunity"", ""license_status"": ""Nerus Lenta annotated corpus; verify terms before production."", ""normalized_pair_hash"": ""03c9ca931e2df8f63224a1c281ef5910d40262056edba2af3e81b847e595ced5"", ""original_clean_sentence"": ""Британский золотоискатель-любитель нашел один из самых крупных самородков в истории страны."", ""rule_ids"": [""frequent_error_exact""], ""sentence_id"": ""211920"", ""source_doc_id"": ""17894"", ""source_name"": ""nerus_news"", ""source_subcorpus"": ""nerus_lenta"", ""source_type"": ""synthetic_augmented_from_open_clean"", ""synthetic_source_dataset"": ""synthetic_open_corpus_hissing_o_e"", ""target_family"": ""frequent_error_exact"", ""target_form"": ""шел""}",Британский золотоискатель-любитель нашел один из самых крупных самородков в истории страны.,nerus_news,nerus_lenta,False,False,03c9ca931e2df8f63224a1c2,03c9ca931e2df8f63224a1c281ef5910d40262056edba2af3e81b847e595ced5,"[""spelling""]",nerus_news,False,True,news,frequent_error_exact,"[{""source"": ""шол"", ""replacement"": ""шел"", ""edit_type"": ""spelling_replace"", ""start"": 37, ""end"": 40, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.95, ""rule_id"": ""frequent_error_exact""}, {""source"": ""нашол"", ""replacement"": ""нашел"", ""edit_type"": ""spelling_replace"", ""start"": 35, ""end"": 40, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.95, ""rule_id"": ""frequent_error_exact""}]",rule:frequent_error_exact
"Мы обе — публичные личности и не можем полностью контролировать свой имидж а индустрия чясто самостоятельно определяет наше место, — начала певица.","Мы обе — публичные личности и не можем полностью контролировать свой имидж, а индустрия часто самостоятельно определяет наше место, — начала певица.",train,synthetic_augmented_from_open_clean,punctuation,"[""frequent_error_exact"", ""pattern_чя_ча""]","[{""source"": ""чясто"", ""replacement"": ""часто"", ""edit_type"": ""spelling_replace"", ""start"": 87, ""end"": 92, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.95, ""rule_id"": ""frequent_error_exact""}, {""source"": """", ""replacement"": "","", ""edit_type"": ""punctuation_insert"", ""start"": 74, ""end"": 74, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.85, ""rule_id"": ""pattern_чя_ча""}]","{""candidate_present"": true, ""candidate_rule_ids"": [""frequent_error_exact"", ""pattern_чя_ча""], ""carrier_sentence_hash"": ""8bf24dd103b2f8526bbb793f"", ""clean_hash"": ""5e44dd59b2c60ec1bd04d566970b27c48be50cd6d2b99ff8e81ffb17cb99e427"", ""error_bearing_span"": [87, 92], ""error_form"": ""чясто"", ""generation_strategy"": ""corpus_opportunity"", ""license_status"": ""Nerus Lenta annotated corpus; verify terms before production."", ""normalized_pair_hash"": ""175e4512ff96c13e03af61e6371e940c432b659444ebe26243cc602b782412d1"", ""original_clean_sentence"": ""Мы обе — публичные личности и не можем полностью контролировать свой имидж, а индустрия часто самостоятельно определяет наше место, — начала певица."", ""rule_ids"": [""frequent_error_exact"", ""pattern_чя_ча""], ""sentence_id"": ""14739"", ""source_doc_id"": ""1262"", ""source_name"": ""nerus_news"", ""source_subcorpus"": ""nerus_lenta"", ""source_type"": ""synthetic_augmented_from_open_clean"", ""synthetic_source_dataset"": ""synthetic_open_corpus_mixed"", ""target_family"": ""frequent_error_exact"", ""target_form"": ""часто""}","Мы обе — публичные личности и не можем полностью контролировать свой имидж, а индустрия часто самостоятельно определяет наше место, — начала певица.",nerus_news,nerus_lenta,False,False,175e4512ff96c13e03af61e6,175e4512ff96c13e03af61e6371e940c432b659444ebe26243cc602b782412d1,"[""punctuation"", ""spelling""]",nerus_news,False,True,news,frequent_error_exact,"[{""source"": ""чясто"", ""replacement"": ""часто"", ""edit_type"": ""spelling_replace"", ""start"": 87, ""end"": 92, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.95, ""rule_id"": ""frequent_error_exact""}, {""source"": """", ""replacement"": "","", ""edit_type"": ""punctuation_insert"", ""start"": 74, ""end"": 74, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.85, ""rule_id"": ""pattern_чя_ча""}]",rule:frequent_error_exact
"Остальные 18 процентов участников опроса (811 человек) ответили просто: ""Незнаю"".","Остальные 18 процентов участников опроса (811 человек) ответили просто: ""Не знаю"".",train,synthetic_augmented_from_open_clean,split_join,"[""frequent_error_exact""]","[{""source"": ""Незнаю"", ""replacement"": ""не знаю"", ""edit_type"": ""split_word"", ""start"": 73, ""end"": 79, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.95, ""rule_id"": ""frequent_error_exact""}]","{""candidate_present"": true, ""candidate_rule_ids"": [""frequent_error_exact""], ""carrier_sentence_hash"": ""e504ca17827f5597264d3ab6"", ""clean_hash"": ""02a16ed10dfd97951708becb177f9a973f01f315771de01b41ac0b2201c688d2"", ""error_bearing_span"": [73, 79], ""error_form"": ""Незнаю"", ""generation_strategy"": ""corpus_opportunity"", ""license_status"": ""Open Lenta.ru news dataset; verify terms before production."", ""normalized_pair_hash"": ""f54d6a094c99515064361955d5d07d965ea097fafef80cb8704391c1bb375d4d"", ""original_clean_sentence"": ""Остальные 18 процентов участников опроса (811 человек) ответили просто: \""Не знаю\""."", ""rule_ids"": [""frequent_error_exact""], ""sentence_id"": ""1027:16"", ""source_doc_id"": ""https://lenta.ru/news/1999/10/20/polls/"", ""source_name"": ""lenta_news"", ""source_subcorpus"": ""Россия"", ""source_type"": ""synthetic_augmented_from_open_clean"", ""synthetic_source_dataset"": ""synthetic_open_corpus_ne_verb"", ""target_family"": ""frequent_error_exact"", ""target_form"": ""не знаю""}","Остальные 18 процентов участников опроса (811 человек) ответили просто: ""Не знаю"".",lenta_news,Россия,False,False,f54d6a094c99515064361955,f54d6a094c99515064361955d5d07d965ea097fafef80cb8704391c1bb375d4d,"[""split_join""]",lenta_news,False,True,news,frequent_error_exact,"[{""source"": ""Незнаю"", ""replacement"": ""не знаю"", ""edit_type"": ""split_word"", ""start"": 73, ""end"": 79, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.95, ""rule_id"": ""frequent_error_exact""}]",rule:frequent_error_exact
"Они настаивают на формулировке ""журналистский колектив"".","Они настаивают на формулировке ""журналистский коллектив"".",train,synthetic_augmented_from_open_clean,spelling,"[""frequent_error_exact""]","[{""source"": ""колектив"", ""replacement"": ""коллектив"", ""edit_type"": ""spelling_replace"", ""start"": 46, ""end"": 54, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.95, ""rule_id"": ""frequent_error_exact""}]","{""candidate_present"": true, ""candidate_rule_ids"": [""frequent_error_exact""], ""carrier_sentence_hash"": ""58ecafba8e0d3acec76b4d84"", ""clean_hash"": ""a5e1db300b1fee341e35ed98a58df97aca1cc3d3ce7888119f27329a1d74f11b"", ""error_bearing_span"": [46, 54], ""error_form"": ""колектив"", ""generation_strategy"": ""corpus_opportunity"", ""license_status"": ""Open Lenta.ru news dataset; verify terms before production."", ""normalized_pair_hash"": ""2e0d873d11cc6caa7455600c238f4910d14991bbf90aaf0e93b9f4faadf38b10"", ""original_clean_sentence"": ""Они настаивают на формулировке \""журналистский коллектив\""."", ""rule_ids"": [""frequent_error_exact""], ""sentence_id"": ""25169:4"", ""source_doc_id"": ""https://lenta.ru/news/2001/04/12/case/"", ""source_name"": ""lenta_news"", ""source_subcorpus"": ""Интернет и СМИ"", ""source_type"": ""synthetic_augmented_from_open_clean"", ""synthetic_source_dataset"": ""synthetic_open_corpus_frequent_spelling"", ""target_family"": ""frequent_error_exact"", ""target_form"": ""коллектив""}","Они настаивают на формулировке ""журналистский коллектив"".",lenta_news,Интернет и СМИ,False,False,2e0d873d11cc6caa7455600c,2e0d873d11cc6caa7455600c238f4910d14991bbf90aaf0e93b9f4faadf38b10,"[""spelling""]",lenta_news,False,True,news,frequent_error_exact,"[{""source"": ""колектив"", ""replacement"": ""коллектив"", ""edit_type"": ""spelling_replace"", ""start"": 46, ""end"": 54, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.95, ""rule_id"": ""frequent_error_exact""}]",rule:frequent_error_exact
Следовательно служебная записка нужно сохранить отдельно. Затем редакция согласовала выпуск.... позже редактор проверил запись метканоцда.,"Следовательно, служебная записка нужно сохранить отдельно. Затем редакция согласовала выпуск.... позже редактор проверил запись метканоцда.",train,synthetic_augmented_from_open_clean,punctuation,"[""introductory_comma""]","[{""source"": """", ""replacement"": "","", ""edit_type"": ""punctuation_insert"", ""start"": 13, ""end"": 13, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.86, ""rule_id"": ""introductory_comma""}]","{""candidate_present"": true, ""candidate_rule_ids"": [""introductory_comma""], ""carrier_sentence_hash"": ""60f78a176abad0d80942a5da"", ""clean_hash"": ""85b8629850e07c8476ea5f6451f480bb173e97dd5e1b83dbf311726d0694ac31"", ""error_bearing_span"": [13, 13], ""error_form"": """", ""generation_strategy"": ""corpus_opportunity"", ""license_status"": ""Open Lenta.ru news dataset; verify terms before production."", ""normalized_pair_hash"": ""7b17f222516ac754d7e97fdd06ea523629433ef37a04f7bf9c5ce863df97cc72"", ""original_clean_sentence"": ""Следовательно, служебная записка нужно сохранить отдельно. Затем редакция согласовала выпуск.... позже редактор проверил запись метканоцда."", ""rule_ids"": [""introductory_comma""], ""sentence_id"": ""12084:5"", ""source_doc_id"": ""https://lenta.ru/news/2000/08/28/grozny/"", ""source_name"": ""lenta_news"", ""source_subcorpus"": ""Россия"", ""source_type"": ""synthetic_augmented_from_open_clean"", ""target_family"": ""introductory_comma"", ""target_form"": "","", ""template_id"": ""synthetic_targeted_introductory_comma""}","Следовательно, служебная записка нужно сохранить отдельно. Затем редакция согласовала выпуск.",lenta_news,Россия,False,False,60f78a176abad0d80942a5da,60f78a176abad0d80942a5da61fcdde1c199c16e37a45b4af4c449596aa04592,"[""punctuation""]",lenta_news,False,True,news,introductory_comma,"[{""source"": """", ""replacement"": "","", ""edit_type"": ""punctuation_insert"", ""start"": 13, ""end"": 13, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.86, ""rule_id"": ""introductory_comma""}]",rule:introductory_comma
Конечно короткая заметка требует проверки. Утром группа закрыла протокол.... позже редактор проверил запись меткащжцда.,"Конечно, короткая заметка требует проверки. Утром группа закрыла протокол.... позже редактор проверил запись меткащжцда.",train,synthetic_augmented_from_open_clean,punctuation,"[""introductory_comma""]","[{""source"": """", ""replacement"": "","", ""edit_type"": ""punctuation_insert"", ""start"": 7, ""end"": 7, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.86, ""rule_id"": ""introductory_comma""}]","{""candidate_present"": true, ""candidate_rule_ids"": [""introductory_comma""], ""carrier_sentence_hash"": ""bbfdba7cc4560362dbe2b130"", ""clean_hash"": ""1e65205cf40b6331c0999972818afefd223bc0f023762d1ceb858e550fd1727b"", ""error_bearing_span"": [7, 7], ""error_form"": """", ""generation_strategy"": ""corpus_opportunity"", ""license_status"": ""Open Lenta.ru news dataset; verify terms before production."", ""normalized_pair_hash"": ""c89a8459a3a52f061fe2b8a34dee339f0f8fdb113a5ec5380c7abe56728a2663"", ""original_clean_sentence"": ""Конечно, короткая заметка требует проверки. Утром группа закрыла протокол.... позже редактор проверил запись меткащжцда."", ""rule_ids"": [""introductory_comma""], ""sentence_id"": ""12035:10"", ""source_doc_id"": ""https://lenta.ru/news/2000/08/26/budget/"", ""source_name"": ""lenta_news"", ""source_subcorpus"": ""Экономика"", ""source_type"": ""synthetic_augmented_from_open_clean"", ""target_family"": ""introductory_comma"", ""target_form"": "","", ""template_id"": ""synthetic_targeted_introductory_comma""}","Конечно, короткая заметка требует проверки. Утром группа закрыла протокол.",lenta_news,Экономика,False,False,bbfdba7cc4560362dbe2b130,bbfdba7cc4560362dbe2b13019cf4aa03861a7770ce286578597e5120b665853,"[""punctuation""]",lenta_news,False,True,news,introductory_comma,"[{""source"": """", ""replacement"": "","", ""edit_type"": ""punctuation_insert"", ""start"": 7, ""end"": 7, ""status"": ""proposed"", ""reason"": """", ""confidence"": 0.86, ""rule_id"": ""introductory_comma""}]",rule:introductory_comma
