source_dataset,raw_id,routing_category,routing_reason,source,target,edit_count,rule_id,rule_ids,detected_error_types,candidate_present,strict_validator_passed,char_edit_ratio,token_edit_ratio,edit_summary
sage_multidomain_gold,,rejected,too_many_tokens,"Как утверждают в ЛГБТ-сообществе, до этого парни напали на парочку, уходящую с Марсова поля по каналу Грибоедова, но инцидент остался незамеченным. За еще одним нападавшим я погнался с палкой, но, когда догнал и замахнулся, он достал травмат, дал мне понять, что оружие несопоставимо, и все-таки убежал, рассказал Фонтанке другой очевидец событий.","Как утверждают в ЛГБТ-сообществе, до этого парни напали на парочку, уходящую с Марсова поля по каналу Грибоедова, но инцидент остался незамеченным. За ещё одним нападавшим я погнался с палкой, но, когда догнал и замахнулся, он достал травмат, дал мне понять, что оружие несопоставимо, и всё-таки убежал, рассказал Фонтанке другой очевидец событий.",0,unknown,"[""unknown""]",[],False,False,0.0,0.0,
sage_multidomain_gold,train.json:265,mining,unknown_rule_mining_only,"Комментировать нечего. Есть текст на сайте Эрмитажа, где сказано: производились оперативно-разыскные действия, подчеркнул Пиотровский, сообщает корреспондент ""Фонтанки"".","Комментировать нечего. Есть текст на сайте Эрмитажа, где сказано: производились оперативно-розыскные действия, подчеркнул Пиотровский, сообщает корреспондент ""Фонтанки"".",1,unknown,"[""unknown""]","[""unknown""]",False,False,0.005917159763313609,0.0029411764705882353,unknown:оперативно-разыскные->оперативно-розыскные:unknown
sage_multidomain_gold,,rejected,"strict_validator_rejected:known_source_lexical_guard,morphology_agreement_guard","Кроме велопробега, кампания по сбору средств включает целую серию различных мероприйтий.","Кроме велопробега, кампания по сбору средств включает целую серию различных мероприятий.",0,unknown,"[""unknown""]","[""spelling""]",True,False,0.011363636363636364,0.008264462809917356,spelling_replace:мероприйтий->мероприятий:dictionary_fuzzy
sage_multidomain_gold,train.json:269,mining,unknown_rule_mining_only,"Об этом 27 сентября пишетКоммерсантъ.Согласно законопроекту, вклады малого бизнеса будут страховать на тех же условиях, что и вклады физических лиц. Запустить новую программу страхования планируют с 2018 года.","Об этом 27 сентября пишет Коммерсантъ. Согласно законопроекту, вклады малого бизнеса будут страховать на тех же условиях, что и вклады физических лиц. Запустить новую программу страхования планируют с 2018 года.",1,unknown,"[""unknown""]","[""unknown""]",False,False,0.009478672985781991,0.06666666666666667,unknown:пишетКоммерсантъСогласно->пишет Коммерсантъ Согласно:unknown
sage_multidomain_gold,train.json:271,mining,unknown_rule_mining_only,"По утверждению издания, сделка состоялась в апреле. Деньги пошли на выкуп 26 человек, взятых в заложники в ходе соколиной охоты, и на вызволение 50 военных, захваченных джихадистами в Сирии, пишет ""Лента.ру"".","По утверждению издания, сделка состоялась в апреле. Деньги пошли на выкуп 26 человек, взятых в заложники в ходе соколиной охоты, и на вызволение 50 военных, захваченных джихадистами в Сирии, пишет «Лента.ру».",2,unknown,"[""unknown""]","[""punctuation""]",False,False,0.009615384615384616,0.0,"punctuation_replace:""->«:unknown; punctuation_replace:""->»:unknown"
sage_multidomain_gold,,rejected,token_edit_distance_too_high,"Депутат Госдумы Борис Чернышов (ЛДПР) планирует вближайшие дни внести нарассмотрение палаты законопроект, которым предлагается установить День отца официальным праздником вРоссии исделать вэтот день бесплатным проезд вобщественном транспорте длявсех мужчин, сообщил РИА Новости сам парламентарий.","Депутат Госдумы Борис Чернышов (ЛДПР) планирует в ближайшие дни внести на рассмотрение палаты законопроект, которым предлагается установить День отца официальным праздником в России и сделать в этот день бесплатным проезд в общественном транспорте для всех мужчин, сообщил РИА Новости сам парламентарий.",0,unknown,"[""unknown""]",[],False,False,0.0231023102310231,0.34146341463414637,
sage_multidomain_gold,train.json:273,mining,unknown_rule_mining_only,"Через портал госуслуг 20 января в школы Петербурга своих детей уже записали почти 9 тысяч семей, и еще шесть с половиной тысяч записались через МФЦ.","Через портал госуслуг 20 января в школы Петербурга своих детей уже записали почти 9 тысяч семей, и ещё шесть с половиной тысяч записались через МФЦ.",1,unknown,"[""unknown""]","[""unknown""]",False,False,0.006756756756756757,0.013333333333333332,unknown:еще->ещё:unknown
sage_multidomain_gold,train.json:274,mining,unknown_rule_mining_only,"Перед отъездом Херцог сказал, что самой важнойтемой переговоров станет «иранская угроза, которая дестабилизирует не только Ближний Восток, но и весь мир».","Перед отъездом Херцог сказал, что самой важной темой переговоров станет «иранская угроза, которая дестабилизирует не только Ближний Восток, но и весь мир».",1,unknown,"[""unknown""]","[""unknown""]",False,False,0.0064516129032258064,0.09090909090909091,unknown:важнойтемой->важной темой:unknown
sage_multidomain_gold,,rejected,too_many_tokens,"Блогер Руслан Соколовский, известный как ловец покемонов в церкви, хотел прославиться и слава догнала его в Верх-Исетском районном суде Екатеринбургра. Но достичь славы Pussy Riot ему помешал гуманизм судьи. За девять эпизодов с отрицанием существования бога и матерной бранью в адрес патриарха его не посадили на реальную двушечку, а приговорили к трём с половиной годам условно.","Блогер Руслан Соколовский, известный как ловец покемонов в церкви, хотел прославиться и слава догнала его в Верх-Исетском районном суде Екатеринбурга. Но достичь славы Pussy Riot ему помешал гуманизм судьи. За девять эпизодов с отрицанием существования бога и матерной бранью в адрес патриарха его не посадили на реальную двушечку, а приговорили к трём с половиной годам условно.",0,unknown,"[""unknown""]",[],False,False,0.0,0.0,
sage_multidomain_gold,train.json:279,mining,unknown_rule_mining_only,"Ранеесоветник президента США по национальной безопасности Майкл Флинн заявил, что Вашингтон больше не будет терпимо относиться к подрывающим американские интересы действиям Тегерана.","Ранее советник президента США по национальной безопасности Майкл Флинн заявил, что Вашингтон больше не будет терпимо относиться к подрывающим американские интересы действиям Тегерана.",1,unknown,"[""unknown""]","[""unknown""]",False,False,0.00546448087431694,0.08695652173913043,unknown:Ранеесоветник->Ранее советник:unknown
sage_multidomain_gold,train.json:281,atomic_train,single_edit_known_rule,"Я считаю, что достаточно венка на 40 дней на месте таргедии.","Я считаю, что достаточно венка на 40 дней на месте трагедии.",1,swapped_letters_candidate,"[""swapped_letters_candidate""]","[""spelling""]",True,True,0.03333333333333333,0.022727272727272728,spelling_replace:таргедии->трагедии:swapped_letters_candidate
sage_multidomain_gold,train.json:282,mining,unknown_rule_mining_only,"Вендровская Р - скачать книги-учебники бесплатнонаучная книга ""Деньги""","Вендровская Р - скачать книги-учебники бесплатно научная книга ""Деньги""",1,unknown,"[""unknown""]","[""unknown""]",False,False,0.014084507042253521,0.25,unknown:бесплатнонаучная->бесплатно научная:unknown
sage_multidomain_gold,,rejected,too_many_tokens,"Между тем предприятие, которое может угодить в прецедент, интересно составом собственников. Непосредственно под ударом оказывается Дмитрий Быков. Кроме Энергомеханического завода, по данным СПАРК, он руководит компаниями Агро-Спектр и ЖКХ-ЭМЗ. Примерно столько же у более известного в городе Максима Жукова, владельца Инвест-Проекта, совладельца Кроны и президентагородской Федерации бокса.","Между тем предприятие, которое может угодить в прецедент, интересно составом собственников. Непосредственно под ударом оказывается Дмитрий Быков. Кроме Энергомеханического завода, по данным СПАРК, он руководит компаниями Агро-Спектр и ЖКХ-ЭМЗ. Примерно столько же у более известного в городе Максима Жукова, владельца Инвест-Проекта, совладельца Кроны и президента городской Федерации бокса.",0,unknown,"[""unknown""]",[],False,False,0.0,0.0,
sage_multidomain_gold,,rejected,too_many_tokens,"Такой заголовок получил сегодняшний основной материал на сайте CNN. Трамп перевернул мир вверх ногами, утверждается там. Факты сыпятся один за другим: недавний враг Россия нынче становится другом Америки, в то время как Германия задается вопросом: союзники ли теперь они с США? ЕС и НАТО основа мирового лидерства США в течение нескольких поколений не могут оправиться после пренебрежительных комментариев Трампа в их адрес. Мировые лидеры, к которым CNN относит Китай и Россию, спешно переформатируют свои позиции: Владимир Путин, несмотря на хакерские скандалы, становится самым ярым защитником Трампа, а Китай, презрев идеологические расхождения, позиционирует себя в качестве лидера свободной и открытой торговли. Арабский мир застыл в ожидании выполнит ли новый американский президент свое предвыборное обещание перенести посольство США из Тель-Авива в Иерусалим. В Мексике взволнованы решением Трампа возвести стену на границе между странами.","Такой заголовок получил сегодняшний основной материал на сайте «CNN». Трамп перевернул мир вверх ногами, утверждается там. Факты сыпятся один за другим: недавний враг Россия нынче становится другом Америки, в то время как Германия задаётся вопросом: союзники ли теперь они с США? ЕС и НАТО основа мирового лидерства США в течение нескольких поколений не могут оправиться после пренебрежительных комментариев Трампа в их адрес. Мировые лидеры, к которым «CNN» относит Китай и Россию, спешно переформатируют свои позиции: Владимир Путин, несмотря на хакерские скандалы, становится самым ярым защитником Трампа, а Китай, презрев идеологические расхождения, позиционирует себя в качестве лидера свободной и открытой торговли. Арабский мир застыл в ожидании, выполнит ли новый американский президент своё предвыборное обещание перенести посольство США из Тель-Авива в Иерусалим. В Мексике взволнованы решением Трампа возвести стену на границе между странами.",0,unknown,"[""unknown""]",[],False,False,0.0,0.0,
sage_multidomain_gold,,rejected,too_many_tokens,"Осужденный по делу о свалках в Приморском районе бизнесмен Вадим Пичулин вновь всплыл на сайте госзакупок 26 июня. Фонтанка узнала некоторые подробности о компании, которая накануне получила миллиардный контракт на строительство ветеринарного центра на Лиговском проспекте, 291. ГБУ Санкт-Петербургская горветстанция заключила егос единственным поставщиком: им оказалось небольшое предприятие, состоящее в реестре субъектов малого предпринимательства, ООО НордИнвестСтрой. Представители малого бизнеса, однако, освоят внушительную сумму ни много ни мало 1 млрд 179 млн рублей.","Осужденный по делу о свалках в Приморском районе бизнесмен Вадим Пичулин вновь всплыл на сайте госзакупок 26 июня. Фонтанка узнала некоторые подробности о компании, которая накануне получила миллиардный контракт на строительство ветеринарного центра на Лиговском проспекте, 291. ГБУ Санкт-Петербургская горветстанция заключила его с единственным поставщиком: им оказалось небольшое предприятие, состоящее в реестре субъектов малого предпринимательства, ООО НордИнвестСтрой. Представители малого бизнеса, однако, освоят внушительную сумму ни много ни мало 1 млрд 179 млн рублей.",0,unknown,"[""unknown""]",[],False,False,0.0,0.0,
sage_multidomain_gold,,rejected,too_many_tokens,"Сам Кирилл Постнов отказался отвечать Фонтанке на уточняющие вопросы, как связана нынешняя позиция СПбГУ с публикацией в СМИ информации о том, что якобы с Владимиром Путиным не согласовали передачу Исаакиевского собора РПЦ. Это лучше в Кремль, наверное, к Владимиру Владимировичу, написал студент 22 февраля в ответном сообщении. Сама встреча Постнова и Дементьева состоялась через сутки после веерного распространения агентствами слов некоего анономного источника в администрации президента.","Сам Кирилл Постнов отказался отвечать Фонтанке на уточняющие вопросы, как связана нынешняя позиция СПбГУ с публикацией в СМИ информации о том, что якобы с Владимиром Путиным не согласовали передачу Исаакиевского собора РПЦ. Это лучше в Кремль, наверное, к Владимиру Владимировичу, написал студент 22 февраля в ответном сообщении. Сама встреча Постнова и Дементьева состоялась через сутки после веерного распространения агентствами слов некоего анонимного источника в администрации президента.",0,unknown,"[""unknown""]",[],False,False,0.0,0.0,
sage_multidomain_gold,,rejected,too_many_tokens,"Джеймс Коми выступил 8 июня на специальном заседании в комитете сената, на котором дал свои показания по делу о вмешательстве России в выборы в США и о связях Трампа с Москвой. Трамп, который ранее активно комментировал различные политические события, используя свой Twitter как оружие и мегафон, более суток не оставлял записей в своем микроблоге. Вместо него, отмечает издание, выступил Касовиц.","Джеймс Коми выступил 8 июня на специальном заседании в комитете сената, на котором дал свои показания по делу о вмешательстве России в выборы в США и о связях Трампа с Москвой. Трамп, который ранее активно комментировал различные политические события, используя свой Twitter как оружие и мегафон, более суток не оставлял записей в своём микроблоге. Вместо него, отмечает издание, выступил Касовиц.",0,unknown,"[""unknown""]",[],False,False,0.0,0.0,
sage_multidomain_gold,,rejected,too_many_tokens,"Такая совокупность жизненных установок порождает потребность постоянного бега к великой цели и обуславливает столь же постоянное 'недобегание' до нее. Мы всегда находимся в поисках чего-то большого и объединяющего, к чему хотелось бы стремиться, особого 'русского пути', национальной идеи, но оказываемся не готовыми ни находить, ни вырабатывать приемлемый для всех образ будущего, ни строить к нему дорогу, ни уж тем более поэтапно по этой дороге идти, делает вывод Кудрин.","Такая совокупность жизненных установок порождает потребность постоянного бега к великой цели и обуславливает столь же постоянное «недобегание» до неё. Мы всегда находимся в поисках чего-то большого и объединяющего, к чему хотелось бы стремиться, особого «русского пути», национальной идеи, но оказываемся не готовыми ни находить, ни вырабатывать приемлемый для всех образ будущего, ни строить к нему дорогу, ни уж тем более поэтапно по этой дороге идти, делает вывод Кудрин.",0,unknown,"[""unknown""]",[],False,False,0.0,0.0,
sage_multidomain_gold,train.json:293,mining,unknown_rule_mining_only,"Так, 8 сентября ""Фонтанка"" стала свидетелем того, как завхоз горпарламента Алена Кукушкина останавливала выходящих из здания людей и уточняла, почему они пришли в представительский орган без костюма и галстука. ""В следущий раз чтобы был"", указывала она помощникам депутатов, явившимся в ЗакС не при параде.","Так, 8 сентября «Фонтанка» стала свидетелем того, как завхоз горпарламента Алена Кукушкина останавливала выходящих из здания людей и уточняла, почему они пришли в представительский орган без костюма и галстука. «В следующий раз чтобы был», – указывала она помощникам депутатов, явившимся в ЗакС не при параде.",6,missing_letter_candidate,"[""missing_letter_candidate"", ""unknown""]","[""punctuation"", ""spelling"", ""unknown""]",False,False,0.022653721682847898,0.002525252525252525,"spelling_replace:следущий->следующий:missing_letter_candidate; punctuation_replace:""->«:unknown; punctuation_replace:""->»:unknown; punctuation_replace:""->«:unknown; punctuation_replace:""->»:unknown; unknown:->–:unknown"
sage_multidomain_gold,,rejected,too_many_tokens,"Вот это очень плохо. Поэтому, когда бои проходят по правилам, под присмотром врачей, это более безопасно. Положительно к околофутболу я относиться не могу, но и осуждать тоже. Значит, чего-то этим ребятам не хватает. Поэтому у нас и возник такой проект. В принципе, они занимаются тем же, что и мы. Так почему бы не направить их энергию в правильное русло? Этих ребят очень много, а у нас много мероприятий, и мы можем проводить их еще больше. Романов (еще один боец M-1, которого позиционируют как бывшего футбольного хулигана. Прим. ред.), Тюльпаров и Тебекин это только первые ласточки.","Вот это очень плохо. Поэтому, когда бои проходят по правилам, под присмотром врачей, это более безопасно. Положительно к околофутболу я относиться не могу, но и осуждать тоже. Значит, чего-то этим ребятам не хватает. Поэтому у нас и возник такой проект. В принципе, они занимаются тем же, что и мы. Так почему бы не направить их энергию в правильное русло? Этих ребят очень много, а у нас много мероприятий, и мы можем проводить их ещё больше. Романов (ещё один боец M-1, которого позиционируют как бывшего футбольного хулигана. Прим. ред.), Тюльпаров и Тебекин это только первые ласточки.",0,unknown,"[""unknown""]",[],False,False,0.0,0.0,
sage_multidomain_gold,,rejected,strict_validator_rejected:known_source_lexical_guard,"Пиццу привезли черз час, как и обещали, НО еле тёплую, что есть огромный минус.","Пиццу привезли через час, как и обещали, НО еле тёплую, что есть огромный минус.",0,unknown,"[""unknown""]","[""spelling""]",True,False,0.0125,0.014285714285714287,spelling_replace:черз->через:missing_letter_candidate
sage_multidomain_gold,,rejected,too_many_tokens,"Антонов считается сторонником жесткой линии в отношении Запада. Назначить его главой дипмиссии в США российские власти решили еще в начале осени 2016 года, отмечает издание. В Москве тогда исходили из того, что хозяином Белого дома станет демократ Хиллари Клинтон и отношения будут довольно напряженными. Несмотря на победу республиканца Дональда Трампа, у Антонова по-прежнему самые высокие шансы занять престижный пост посла в Вашингтоне, пишет газета.","Антонов считается сторонником жёсткой линии в отношении Запада. Назначить его главой дипмиссии в США российские власти решили ещё в начале осени 2016 года, отмечает издание. В Москве тогда исходили из того, что хозяином Белого дома станет демократ Хиллари Клинтон и отношения будут довольно напряжёнными. Несмотря на победу республиканца Дональда Трампа, у Антонова по-прежнему самые высокие шансы занять престижный пост посла в Вашингтоне, пишет газета.",0,unknown,"[""unknown""]",[],False,False,0.0,0.0,
sage_multidomain_gold,train.json:297,mining,unknown_rule_mining_only,"В ходе расследования данного уголовного дела, а также проведения оперативно-разыскных мероприятий выявлены факты, свидетельствующие об осуществлении с позиций указанного объединения экстремистской деятельности, которая выражена в виде возбуждения ненависти либо вражды, а равно унижения человеческого достоинства, отмечают в пресс-службе.","В ходе расследования данного уголовного дела, а также проведения оперативно-розыскных мероприятий выявлены факты, свидетельствующие об осуществлении с позиций указанного объединения экстремистской деятельности, которая выражена в виде возбуждения ненависти либо вражды, а равно унижения человеческого достоинства, отмечают в пресс-службе.",1,unknown,"[""unknown""]","[""unknown""]",False,False,0.0029585798816568047,0.0013157894736842105,unknown:оперативно-разыскных->оперативно-розыскных:unknown
sage_multidomain_gold,train.json:298,mining,unknown_rule_mining_only,"Воспитательница Евгения Чудновец, ранее осужденная за репост в соцсетях, потребует компенсацию за незаконное содержание под стражей после того, как выйдет на свободу. Об этом 6 марта РИА Новости сообщил ее адвокат Алексей Бушмаков.","Воспитательница Евгения Чудновец, ранее осуждённая за репост в соцсетях, потребует компенсацию за незаконное содержание под стражей после того, как выйдет на свободу. Об этом 6 марта РИА Новости сообщил её адвокат Алексей Бушмаков.",2,unknown,"[""unknown""]","[""unknown""]",False,False,0.008658008658008658,0.01818181818181818,unknown:осужденная->осуждённая:unknown; unknown:ее->её:unknown
sage_multidomain_gold,train.json:299,mining,unknown_rule_mining_only,"Мы бы хотели (расширить сотрудничество сРФ Прим. ред.). Нам нужно многое сделать. Мы сейчас вместе работаем надрасширением нашего сотрудничества, надтехнологиями, иесть много работы запределами России, цитирует Дадли РИА Новости.","Мы бы хотели (расширить сотрудничество с РФ Прим. ред.). Нам нужно многое сделать. Мы сейчас вместе работаем над расширением нашего сотрудничества, над технологиями, и есть много работы за пределами России, цитирует Дадли РИА Новости.",4,unknown,"[""unknown""]","[""unknown""]",False,False,0.021367521367521368,0.29411764705882354,unknown:сРФ->с РФ:unknown; unknown:надрасширением->над расширением:unknown; unknown:надтехнологиями иесть->над технологиями и есть:unknown; unknown:запределами->за пределами:unknown
sage_multidomain_gold,train.json:300,mining,unknown_rule_mining_only,31 мая стал известен размер финансовых претензийЛуческу к петербургскому Зениту за досрочное расторжение контракта. Бывший наставник сине-бело-голубых требует 2 миллиона евро.Фонтанка.Ру,31 мая стал известен размер финансовых претензий Луческу к петербургскому Зениту за досрочное расторжение контракта. Бывший наставник сине-бело-голубых требует 2 миллиона евро.Фонтанка.Ру,1,unknown,"[""unknown""]","[""unknown""]",False,False,0.0053475935828877,0.08,unknown:претензийЛуческу->претензий Луческу:unknown
sage_multidomain_gold,,rejected,protected_or_invalid_edit_span,Ранеео планах США провести испытания системы THAAD против баллистических ракет средней дальности сообщил Reuters со ссылкой на американских чиновников. Необходимость подобных действий объяснялась продолжающимися испытаниями северокорейских баллистических ракет.,Ранее о планах США провести испытания системы «THAAD» против баллистических ракет средней дальности сообщил «Reuters» со ссылкой на американских чиновников. Необходимость подобных действий объяснялась продолжающимися испытаниями северокорейских баллистических ракет.,0,unknown,"[""unknown""]","[""punctuation"", ""unknown""]",False,False,0.018796992481203006,0.06896551724137931,punctuation_insert:->«:unknown; punctuation_insert:->»:unknown; punctuation_insert:->«:unknown; punctuation_insert:->»:unknown; unknown:Ранеео->Ранее о:unknown
sage_multidomain_gold,train.json:303,mining,unknown_rule_mining_only,"Но с нынешней бизнес-моделью найти соинвестора С-Фрут Альянс будет крайне сложно, считают аналитики. В условиях высокой конкуренции на продовольственным рынке Петеребурга даже площадь в 100 тыс. кв. м является избыточной, комментирует аналитик ИК Финам Тимур Нигматуллин.","Но с нынешней бизнес-моделью найти соинвестора С-Фрут Альянс будет крайне сложно, считают аналитики. В условиях высокой конкуренции на продовольственном рынке Петербурга даже площадь в 100 тыс. кв. м является избыточной, комментирует аналитик ИК Финам Тимур Нигматуллин.",2,extra_letter_candidate,"[""extra_letter_candidate"", ""unknown""]","[""spelling"", ""unknown""]",False,False,0.007380073800738007,0.0041592394533571005,spelling_replace:Петеребурга->Петербурга:extra_letter_candidate; unknown:продовольственным->продовольственном:unknown
sage_multidomain_gold,train.json:304,mining,unknown_rule_mining_only,"В Таиланде 27-летний житель признался в том, что изнасиловал туристку из России, притворившись жертвой наводнения. Об этом сообщаетИнтерфакссо ссылкой на тайские СМИ.","В Таиланде 27-летний житель признался в том, что изнасиловал туристку из России, притворившись жертвой наводнения. Об этом сообщает Интерфакс со ссылкой на тайские СМИ.",1,unknown,"[""unknown""]","[""unknown""]",False,False,0.011904761904761904,0.12,unknown:сообщаетИнтерфакссо->сообщает Интерфакс со:unknown
sage_multidomain_gold,train.json:308,mining,unknown_rule_mining_only,Кроме семьи Новиченко в доме остаются еще шесть нерасселенных семей.,Кроме семьи Новиченко в доме остаются ещё шесть нерасселенных семей.,1,unknown,"[""unknown""]","[""unknown""]",False,False,0.014705882352941176,0.03333333333333333,unknown:еще->ещё:unknown
sage_multidomain_gold,train.json:309,mining,unknown_rule_mining_only,"В настоящее время проводятся дополнительные оперативно-разыскные мероприятия по установлению фактов возможной причастности подозреваемых к совершению тяжких и особо тяжких преступлений в России, добавили в ФСБ.","В настоящее время проводятся дополнительные оперативно-розыскные мероприятия по установлению фактов возможной причастности подозреваемых к совершению тяжких и особо тяжких преступлений в России, добавили в ФСБ.",1,unknown,"[""unknown""]","[""unknown""]",False,False,0.004761904761904762,0.002,unknown:оперативно-разыскные->оперативно-розыскные:unknown
sage_multidomain_gold,train.json:310,mining,unknown_rule_mining_only,"Обслуживание пассажиров, создание атмосферы гостеприимства и комфортана борту воздушного судна.","Обслуживание пассажиров, создание атмосферы гостеприимства и комфорта на борту воздушного судна.",1,unknown,"[""unknown""]","[""unknown""]",False,False,0.010416666666666666,0.18181818181818182,unknown:комфортана->комфорта на:unknown
sage_multidomain_gold,train.json:312,atomic_train,single_edit_known_rule,"Со всеми пассажирами, при покупе билета сообщивших нам адрес своей электронной почты, мы свяжемся сами.","Со всеми пассажирами, при покупке билета сообщивших нам адрес своей электронной почты, мы свяжемся сами.",1,missing_letter_candidate,"[""missing_letter_candidate""]","[""spelling""]",True,True,0.009615384615384616,0.009523809523809523,spelling_replace:покупе->покупке:missing_letter_candidate
sage_multidomain_gold,,rejected,"strict_validator_rejected:known_source_lexical_guard,morph_incompatible,tsya_unsafe","Так как дороги перекрыты, а города блокированны, авиация наша нанесла хорошие удары по фашистской технике и запасам боеприпасов и продовольствия, то вероятно 2-4 недели это будет продолжаться точно.","Так как дороги перекрыты, а города блокированы, авиация наша нанесла хорошие удары по фашистской технике и запасам боеприпасов и продовольствия, то вероятно 2-4 недели это будет продолжаться точно.",0,unknown,"[""unknown""]","[""spelling""]",True,False,0.005050505050505051,0.0028735632183908046,spelling_replace:блокированны->блокированы:double_consonant_candidate
sage_multidomain_gold,,rejected,too_many_tokens,"'Фонтанка' писала о том, что бренд Life78 прекратит свое существование, медиаменеджер Арам Габрелянов передаст петербургский телеканал под управление другой группе лиц с 1 мая. Источник в Национальной медиагруппе подтвердил давно ходившие слухи и сообщил 'Фонтанке', что новое руководство будет состоять из представителей различных медиаструктур, среди которых Пятый канал. Другие участники сделки пока не раскрываются.","'Фонтанка' писала о том, что бренд Life78 прекратит своё существование, медиаменеджер Арам Габрелянов передаст петербургский телеканал под управление другой группе лиц с 1 мая. Источник в Национальной медиагруппе подтвердил давно ходившие слухи и сообщил 'Фонтанке', что новое руководство будет состоять из представителей различных медиаструктур, среди которых Пятый канал. Другие участники сделки пока не раскрываются.",0,unknown,"[""unknown""]",[],False,False,0.0,0.0,
sage_multidomain_gold,train.json:315,mining,unknown_rule_mining_only,"ФотоИзвестная балерина Анастасия Волочкова вскружила голову турецким мужчинам: в своем Instagram она показала совместное фото с новым поклонником, который задаривает звезду букетами.","Фото Известная балерина Анастасия Волочкова вскружила голову турецким мужчинам: в своем Instagram она показала совместное фото с новым поклонником, который задаривает звезду букетами.",1,unknown,"[""unknown""]","[""unknown""]",False,False,0.00546448087431694,0.08695652173913043,unknown:ФотоИзвестная->Фото Известная:unknown
sage_multidomain_gold,,rejected,too_many_tokens,"Второй кинопроект Disney Счастье это стартовал в рамках фестиваля Кинотавр. Кинопроект объединит семь историй о счастье в киноальманах, который выйдет в широкий прокат в марте 2019 года. В жюри проекта войдут признанные мастера киноиндустрии: Владимир Грамматиков, Федор Бондарчук, Сергей Лукьяненко, Павел Лунгин, Андрей Мерзликин, Анна Михалкова, Джаник Файзиев, Владимир Хотиненко и Оксана Карас. В ходе нескольких конкурсных этапов эксперты отберут лучших начинающих режиссеров и сценаристов для работы над фильмом.","Второй кинопроект Disney Счастье это стартовал в рамках фестиваля Кинотавр. Кинопроект объединит семь историй о счастье в киноальманах, который выйдет в широкий прокат в марте 2019 года. В жюри проекта войдут признанные мастера киноиндустрии: Владимир Грамматиков, Фёдор Бондарчук, Сергей Лукьяненко, Павел Лунгин, Андрей Мерзликин, Анна Михалкова, Джаник Файзиев, Владимир Хотиненко и Оксана Карас. В ходе нескольких конкурсных этапов эксперты отберут лучших начинающих режиссёров и сценаристов для работы над фильмом.",0,unknown,"[""unknown""]",[],False,False,0.0,0.0,
